Price,Close,High,Low,Open,Volume
Ticker,CMG,CMG,CMG,CMG,CMG
Date,,,,,
2025-07-07,55.459999084472656,56.709999084472656,54.790000915527344,56.68000030517578,14068500
2025-07-08,55.45000076293945,55.83000183105469,54.7400016784668,55.4900016784668,9939200
2025-07-09,55.939998626708984,56.04999923706055,55.08000183105469,55.650001525878906,8640900
2025-07-10,56.40999984741211,57.040000915527344,56.08000183105469,56.459999084472656,10336400
2025-07-11,56.0,56.310001373291016,55.5,56.2599983215332,8285700
2025-07-14,54.81999969482422,55.75,54.2599983215332,55.720001220703125,12636100
2025-07-15,53.95000076293945,55.13999938964844,53.939998626708984,54.95000076293945,8718900
2025-07-16,53.380001068115234,54.209999084472656,53.130001068115234,54.06999969482422,11712900
2025-07-17,53.540000915527344,54.04999923706055,52.52000045776367,53.619998931884766,10968700
2025-07-18,53.93000030517578,54.290000915527344,53.4900016784668,54.220001220703125,9518100
2025-07-21,52.459999084472656,54.20000076293945,52.439998626708984,54.130001068115234,14140100
2025-07-22,52.380001068115234,52.97999954223633,51.529998779296875,52.66999816894531,15930300
2025-07-23,52.779998779296875,53.029998779296875,52.15999984741211,52.45000076293945,20980500
2025-07-24,45.7400016784668,47.02000045776367,45.130001068115234,46.20000076293945,77860700
2025-07-25,46.7599983215332,47.18000030517578,45.7599983215332,45.900001525878906,33814900
2025-07-28,44.86000061035156,46.61000061035156,44.86000061035156,46.560001373291016,32072000
2025-07-29,44.380001068115234,44.83000183105469,44.119998931884766,44.720001220703125,28369100
2025-07-30,43.7599983215332,44.540000915527344,43.630001068115234,44.43000030517578,28442200
2025-07-31,42.880001068115234,43.90999984741211,42.83000183105469,43.5099983215332,26262800
2025-08-01,42.52000045776367,43.150001525878906,42.459999084472656,42.61000061035156,19124200
2025-08-04,42.880001068115234,43.099998474121094,42.25,42.70000076293945,16701300
2025-08-05,42.630001068115234,43.40999984741211,42.43000030517578,42.86000061035156,15932800
2025-08-06,42.689998626708984,42.939998626708984,42.38999938964844,42.779998779296875,14071900
2025-08-07,42.689998626708984,43.189998626708984,42.380001068115234,42.97999954223633,14615900
2025-08-08,41.439998626708984,42.720001220703125,41.43000030517578,42.52000045776367,22596500
2025-08-11,41.619998931884766,42.040000915527344,41.18000030517578,41.369998931884766,17591500
2025-08-12,42.83000183105469,43.189998626708984,42.43000030517578,42.75,17402800
2025-08-13,43.47999954223633,43.58000183105469,42.400001525878906,42.81999969482422,19498200
2025-08-14,43.16999816894531,43.439998626708984,42.0099983215332,43.439998626708984,22872300
2025-08-15,44.040000915527344,44.09000015258789,43.11000061035156,43.18000030517578,19054200
2025-08-18,43.380001068115234,44.27000045776367,43.36000061035156,43.97999954223633,18105600
2025-08-19,43.25,43.77000045776367,42.91999816894531,43.5,19153700
2025-08-20,43.06999969482422,43.9900016784668,43.0,43.209999084472656,12488100
2025-08-21,42.90999984741211,43.099998474121094,42.540000915527344,42.95000076293945,11193700
2025-08-22,43.63999938964844,43.720001220703125,43.06999969482422,43.33000183105469,10912800
2025-08-25,42.75,43.59000015258789,42.61000061035156,43.54999923706055,12736300
2025-08-26,42.52000045776367,43.130001068115234,42.279998779296875,42.79999923706055,18598400
2025-08-27,42.650001525878906,42.939998626708984,42.459999084472656,42.52000045776367,12756800
2025-08-28,42.40999984741211,42.7400016784668,42.02000045776367,42.72999954223633,13220100
2025-08-29,42.13999938964844,42.400001525878906,41.77000045776367,42.27000045776367,14796100
2025-09-02,41.75,42.16999816894531,41.470001220703125,41.810001373291016,20801600
2025-09-03,41.790000915527344,42.2599983215332,41.650001525878906,42.0,11987800
2025-09-04,41.40999984741211,41.79999923706055,41.040000915527344,41.720001220703125,18998900
2025-09-05,41.060001373291016,41.97999954223633,40.72999954223633,41.4900016784668,22015500
2025-09-08,39.650001525878906,41.02000045776367,39.22999954223633,41.0,35121800
2025-09-09,39.459999084472656,39.84000015258789,39.25,39.560001373291016,17916500
2025-09-10,38.709999084472656,39.4900016784668,38.5,39.369998931884766,24959200
2025-09-11,38.959999084472656,39.099998474121094,38.29999923706055,38.709999084472656,25071500
2025-09-12,38.630001068115234,38.9900016784668,38.34000015258789,38.9900016784668,22319700
2025-09-15,38.58000183105469,39.040000915527344,38.41999816894531,38.70000076293945,19221300
2025-09-16,39.29999923706055,39.47999954223633,38.900001525878906,39.0,23534100
2025-09-17,39.66999816894531,40.25,39.369998931884766,39.4900016784668,22953000
2025-09-18,39.810001373291016,40.33000183105469,39.400001525878906,39.72999954223633,23592500
2025-09-19,39.31999969482422,40.029998779296875,38.97999954223633,40.029998779296875,36441900
