Date,open,high,low,adj_close,volume
2016-09-12,124.86350195021947,127.63912307138507,124.65533093335553,127.56974029541016,21252800
2016-09-13,126.91547682058349,127.23269842900757,125.55740773367009,126.10261535644531,18016200
2016-09-14,125.78541615355975,127.67879314661576,125.78541615355975,126.65775299072266,15691100
2016-09-15,126.86592994096408,127.97618299811768,126.55862336627234,127.23271179199219,15077200
2016-09-16,127.08402752453998,128.0554924775601,127.08402752453998,127.94646453857422,24119200
2016-09-19,128.77912395595837,128.8088615928508,127.1434782970752,127.53008270263672,14958800
2016-09-20,127.53010251250743,128.04558017531437,126.91550441998208,127.52019500732422,11083800
2016-09-21,128.00589159036036,128.87822065528692,127.27232805475766,128.808837890625,14068300
2016-09-22,129.3639891527466,129.59198275276609,128.43216949271877,128.94764709472656,15538300
2016-09-23,126.44958036417349,127.48053557425115,126.19184912463429,126.84609985351562,28326300
2016-09-26,126.26124217899451,127.04436610744007,125.69620435251865,126.2017593383789,15064900
2016-09-27,126.49914001184155,127.88694679093449,126.32070663124678,127.56974029541016,15637100
2016-09-28,128.08522649569827,128.34295773604612,127.28226488446138,128.10504150390625,12047600
2016-09-29,128.05546044544167,128.16450348311392,126.4396601384275,126.9749526977539,14532200
2016-09-30,126.91548039342958,127.47060309784037,126.34052755644433,127.15339660644531,18402900
2016-10-03,127.26245866016534,127.9662696491385,126.68750573727992,127.64906311035156,13156900
2016-10-04,128.0455537665615,128.15459680493566,126.43966095228672,127.07408905029297,14307500
2016-10-05,127.1335679697271,127.6787831772453,126.71722593652031,127.35165405273438,12386800
2016-10-06,127.31197913060693,127.93649967150026,126.96503503918882,127.61929321289062,11682700
2016-10-07,127.91668673827587,128.1248653218807,127.21287583257707,127.86713409423828,12804400
2016-10-10,128.55109393223088,129.5622187968677,128.07527669485478,129.10623168945312,15138700
2016-10-11,129.09632615159995,129.5027606768514,127.11373641978902,127.75808715820312,17537900
2016-10-12,127.88696021357062,128.53131102760392,127.34176007410687,127.92662048339844,11073000
2016-10-13,127.09391785301777,127.13356299112138,125.64662073391528,126.70730590820312,17139300
2016-10-14,127.37148270389643,127.82746987145508,126.46940074612881,126.76678466796875,13345300
2016-10-17,127.08399921612971,127.35165306610313,126.21166245383856,126.42974853515625,11351700
2016-10-18,127.55980304967217,128.2636289879673,126.89563737249779,127.45077514648438,13504000
2016-10-19,127.61931723420571,129.33425326144047,127.48053654632476,128.97738647460938,16752300
2016-10-20,128.9377450769051,129.52260548382137,128.37269967886118,128.86834716796875,13167500
2016-10-21,128.65024491774724,130.97979387459094,128.57093951432714,130.92031860351562,19088800
2016-10-24,131.5646435822047,132.2486393962456,130.9995983007073,132.11976623535156,17470200
2016-10-25,132.3378707154076,132.3378707154076,131.06901443847525,131.13839721679688,13336800
2016-10-26,130.49405972237582,131.10865771861535,129.8001563192087,129.89927673339844,13084700
2016-10-27,130.59319268147271,130.65266795400302,128.14469312257833,128.56103515625,16741400
2016-10-28,129.3639632803481,131.81246249274238,128.79891801935375,130.14707946777344,24545500
2016-10-31,130.86081065229865,130.969853676629,129.74065790340407,129.84970092773438,15669000
2016-11-01,130.2660729060755,130.7914580190806,127.53008916563782,128.37269592285156,22077800
2016-11-02,129.0963174282169,129.0963174282169,125.18070599767049,126.06295776367188,39640900
2016-11-03,120.93796526590984,122.20682139632797,118.45972827275594,118.95537567138672,63766300
2016-11-04,118.54894688858133,120.8685807587336,118.2119102714965,119.6988525390625,30545500
2016-11-07,121.76074306434325,122.13743236865687,120.29362342100221,121.08666229248047,23008900
2016-11-08,120.96771081854621,123.52525337801801,120.48197845372516,123.1386489868164,19460800
2016-11-09,120.44234350497159,122.73223255392462,119.46096356441753,122.10771942138672,31916000
2016-11-10,122.85117086824003,123.09899458034711,114.26655385062068,119.74842071533203,67846700
2016-11-11,118.48947209758641,119.64928525586684,117.12148792856176,117.9839096069336,32840100
2016-11-14,118.09295627708902,118.09295627708902,112.56153659711285,114.07821655273438,51377000
2016-11-15,115.71385392684638,117.45852745909441,114.82168702798108,116.17975616455078,34681400
2016-11-16,113.4834460222608,116.85384270738923,113.21579215799538,115.3272476196289,32397900
2016-11-17,115.79314566724183,116.76461791992188,115.00011434791172,116.76461791992188,18597800
2016-11-18,117.3594119882875,118.09296815529746,115.82290174525887,116.00133514404297,22879300
2016-11-21,117.17105371897185,120.88840958014455,116.77454181083064,120.70997619628906,35415400
2016-11-22,121.33449456580837,121.90944741009723,119.8475522489798,120.41259002685547,26089200
2016-11-23,120.17467498909306,120.25397282724636,118.89590375700216,119.7880630493164,15672100
2016-11-25,119.95660532135918,120.08547094358737,119.0247856380743,119.33208465576172,8658600
2016-11-28,119.07433238144381,120.63066489248001,118.77694092054098,119.36180877685547,18101300
2016-11-29,119.52044141271405,121.03712159787894,119.35192307280259,119.81783294677734,18891000
2016-11-30,119.27260679473773,120.72981156559388,116.92323506591045,117.38914489746094,30188900
2016-12-01,117.34948367456744,117.41887401276296,113.00761487823426,114.09803771972656,43277000
2016-12-02,114.10795509365111,115.46603181206181,113.30500865501065,114.39543151855469,25070400
2016-12-05,114.94064083775181,116.54654130132987,114.0683040468464,116.40776062011719,20201500
2016-12-06,116.66548469727296,116.7745277277551,115.31732319583833,116.28878784179688,19131200
2016-12-07,115.98150588145802,116.92323303222656,115.55524876245141,116.92323303222656,21913700
2016-12-08,116.95297338784029,118.45973827924597,116.61592919555154,117.8748779296875,22442800
2016-12-09,118.18217361004085,118.89590711443039,117.914519764405,118.63816833496094,17464700
2016-12-12,118.18217889211805,118.20200146235725,116.6258462055347,116.74479675292969,17805500
2016-12-13,116.83401071533387,120.46214590530373,116.58618700476563,119.26268005371094,29768000
2016-12-14,118.95538793862593,120.63067873891514,117.81539729161813,119.16355895996094,25913100
2016-12-15,119.03469151352151,121.43362331824433,118.58860427782989,119.52042388916016,20139600
2016-12-16,119.84754767291399,120.44232306433953,118.23173224334894,118.8265151977539,25324300
2016-12-19,118.80668631342012,119.31224880478212,117.47835484405194,118.20199584960938,15918100
2016-12-20,118.45974112077853,118.727387417357,117.76583771262703,118.05330657958984,13684400
2016-12-21,117.88478030010764,118.16234164462446,117.44861571428666,118.00373840332031,10767600
2016-12-22,117.82531859189469,117.95418421297317,115.91211903214315,116.3780288696289,16258600
2016-12-23,115.98149922193446,116.53662192626203,115.28759584152499,116.2491455078125,10890000
2016-12-27,115.94184913492097,117.64687755150477,115.84272115876652,116.98271179199219,12051500
2016-12-28,117.1611475595336,117.22062283384116,115.63455249413994,115.9021987915039,12087400
2016-12-29,115.98150139011045,116.50688646838205,115.04968177930134,115.337158203125,9934900
2016-12-30,115.58497194268227,115.8129730739498,113.77090064709422,114.04846954345703,18684100
2017-01-03,115.01993589279297,116.81417708339714,114.50446591796576,115.84271240234375,20663900
2017-01-04,116.52670857312222,118.61834123861256,116.2689698034892,117.65678405761719,19630900
2017-01-05,117.82531128079145,119.89711397154653,117.29001113240511,119.61955261230469,19492200
2017-01-06,119.92686168149302,122.80161087351247,118.98512697809012,122.33570861816406,28545300
2017-01-09,122.47448234040083,124.33811394482323,121.96891984679928,123.81272888183594,22880400
2017-01-10,123.73343455278888,124.4075154169297,123.19813437570821,123.26752471923828,17324600
2017-01-11,123.26751959303638,125.022115805442,122.980043163801,124.99237060546875,18356500
2017-01-12,124.5165588461732,125.62681190902657,123.7136123595892,125.51776885986328,18653900
2017-01-13,126.38016404670768,128.14467503348322,126.26121351843828,127.22276306152344,24884300
2017-01-17,126.92540774801667,127.2227992793089,126.2909871030228,126.75689697265625,15294500
2017-01-18,127.29218986749926,127.31200487607352,125.73584951465814,126.80644989013672,13145900
2017-01-19,127.11374001546973,127.23270568839588,126.34053120826837,126.43966674804688,12195500
2017-01-20,126.98487496250479,127.36155671578022,125.6763585141913,125.93409729003906,19097200
2017-01-23,126.20174722976896,128.12486169391622,125.84488047223688,127.8076400756836,16593600
2017-01-24,128.25374282033934,128.7692052929933,127.26244789082912,128.2438201904297,15162700
2017-01-25,128.86830682793695,130.59316499543974,128.64031328958603,130.33541870117188,18731300
2017-01-26,130.48414721085487,131.98099700352165,130.2957987673754,131.62413024902344,20020100
2017-01-27,131.52500538016162,131.79265924923342,129.9389425517207,131.02935791015625,19539500
