Ticker,Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
CMG,Random Forest,0.01414031454846157,0.01801025929955222,0.007887778734253392,0.5646687697160884,9301.199999999997,-0.09009615868623078,0.016423864744207275
CMG,Dense NN,0.1063668523874879,0.318405912093465,-309.0866823290629,0.5141955835962145,10494.810000000003,0.2797007097648881,0.015500586654973182
CMG,Ensemble,0.014574775245107844,0.0182966642557605,-0.023916887937910802,0.4794952681388013,9822.210000000012,0.0456770647827221,0.013804740362418182
CMG,XGBoost,0.015212816692075661,0.018964774306387346,-0.1000596262548743,0.4668769716088328,9134.109999999997,-0.21888318060890274,0.013794082052455702
CMG,LSTM,0.014354636512735233,0.01819503698620258,-0.012573958341805413,0.4605678233438486,7444.900000000001,-0.8537219077470518,0.015186317323327729
COP,Dense NN,0.013407556329569864,0.017325133017638297,-0.17219564820211275,0.553125,10728.309999999998,0.3777122301371471,0.012570718362529732
COP,LSTM,0.012655009584936533,0.016091734585068174,-0.011236346403538766,0.50625,8687.169999999998,-0.3025232529356082,0.016098793243060294
COP,Random Forest,0.01280803011143567,0.01610576695609569,-0.013000759128603434,0.4875,8963.510000000002,-0.2227851675305693,0.015523601605851145
COP,XGBoost,0.013925559177297204,0.01751880334803533,-0.19854908465868704,0.478125,9698.590000000002,-0.035997487766143844,0.011790454509010949
COP,Ensemble,0.01321944908013109,0.01660671818907943,-0.07699721710000129,0.478125,9340.890000000001,-0.17286659370583088,0.012489381713176177
COST,LSTM,0.008860806712753166,0.011300521816596796,-0.0006709695107587343,0.5173501577287066,10000.0,,0.0
COST,Dense NN,0.010644475775490962,0.013889108992187347,-0.5116215560990154,0.5173501577287066,12234.340000000006,1.6769486112033027,0.006225159775945293
COST,Random Forest,0.009208807449604459,0.011884876958026713,-0.10683704018133544,0.4921135646687697,9544.230000000003,-0.37989061297668025,0.005520003707425449
COST,Ensemble,0.009441487144599364,0.012120685654715201,-0.15119443294936263,0.47003154574132494,10054.800000000001,0.09585987714838459,0.004671385852395637
COST,XGBoost,0.009828768673444855,0.012600864921866657,-0.24421380768162715,0.4605678233438486,10349.840000000006,0.3204809108546913,0.00640646793415996
CRM,Dense NN,0.01454180959511915,0.018862260984275202,-0.2292951929867857,0.526813880126183,9447.980000000009,-0.1090749735879821,0.013264064590193672
CRM,LSTM,0.013365423643545928,0.017127646963026846,-0.013594136335050022,0.4952681388012618,9134.740000000002,-0.11830428643871468,0.01767412755063866
CRM,Ensemble,0.01353004686252944,0.01747401988020608,-0.0550045559951291,0.48580441640378547,9929.970000000001,0.08177394435108631,0.013705297014608098
CRM,XGBoost,0.014096682471206127,0.01815234705768789,-0.13850320302446528,0.4794952681388013,9722.099999999999,0.006750253493189912,0.013873988939944227
CRM,Random Forest,0.013430539331041007,0.01720979029314838,-0.023339742757606752,0.47003154574132494,8626.920000000002,-0.5081213553997308,0.012262586266506233
CVS,LSTM,0.012530591690117603,0.01604349331121742,-0.005697153028779267,0.559748427672956,10000.0,,0.0
CVS,XGBoost,0.013125052226343607,0.01685404146543123,-0.10988367046679204,0.5125786163522013,9865.460000000006,0.10581160810355149,0.018535549805646777
CVS,Random Forest,0.01276497469676674,0.016298009494759944,-0.037859293491165236,0.5031446540880503,9495.860000000004,0.025537258386117583,0.020041940632392452
CVS,Ensemble,0.01280376326748375,0.016429794178869778,-0.05471128170744599,0.48742138364779874,12718.32,0.7843389235124367,0.018766086980707856
CVS,Dense NN,0.015213261842226839,0.019397902087842086,-0.47020830385062906,0.4811320754716981,10848.49000000001,0.3578512238313203,0.01994119673072498
CVX,LSTM,0.00971543993858598,0.012353951183308173,-0.00312018075184306,0.5520504731861199,10678.51,0.573352455395007,0.0063000704783554295
CVX,Ensemble,0.009834221820626394,0.012571111614668461,-0.038696266456500705,0.526813880126183,9079.75,-0.3064095185796689,0.01197323229906995
CVX,Random Forest,0.009775958128605215,0.012398272236560893,-0.010330682637573307,0.5173501577287066,9998.04,0.09475685761593777,0.011559875866207384
CVX,XGBoost,0.010166866624976772,0.013024736324198075,-0.11501083099009435,0.5141955835962145,9045.250000000007,-0.33709412796452815,0.011639051663802089
CVX,Dense NN,0.010423925703493049,0.013066526754155974,-0.1221774307228769,0.501577287066246,10713.500000000002,0.49314951351433867,0.008070893566747936
DD,LSTM,0.011249325277013658,0.014624971992780076,0.0013144916842595666,0.5329153605015674,10000.0,,0.0
DD,Random Forest,0.011410661975621418,0.014776031327699769,-0.019422625470623123,0.4952978056426332,9824.44,0.04701262867101677,0.013193234906571847
DD,Dense NN,0.012248649196404298,0.015834366189058206,-0.1706849371698298,0.49216300940438873,9009.869999999999,-0.24219837726802684,0.014299952749569064
DD,XGBoost,0.011759527387316506,0.015323099876732624,-0.09630634218520906,0.4890282131661442,11180.740000000003,0.6312934443622324,0.01009927543750783
DD,Ensemble,0.011486423988283766,0.014909707642909702,-0.03795115661740356,0.4890282131661442,13946.770000000004,1.6775730087261418,0.010410444286406691
DE,Ensemble,0.011706872586649405,0.01513017378904356,-0.03676957831657046,0.526813880126183,11633.279999999999,1.2385096966014986,0.006395976239332094
DE,XGBoost,0.012009427917570517,0.015425654848565522,-0.07765967390132889,0.5236593059936908,11851.24,1.4078872333949946,0.00628245029550297
DE,Random Forest,0.011743642763592915,0.015182190710988513,-0.04391057574381452,0.5110410094637224,12740.96,2.070908631879314,0.006014502866743962
DE,Dense NN,0.01298154091551157,0.016634650261868198,-0.25320396760652963,0.5047318611987381,12240.920000000002,0.8552125713156787,0.013572770210745478
DE,LSTM,0.011562233613894789,0.01484139136529879,0.0024293859861249656,0.4921135646687697,10000.0,,0.0
DIA,LSTM,0.005839790552314388,0.007429896690151687,-0.01266563550520483,0.4968152866242038,10000.0,,0.0
DIA,Dense NN,0.006574414212958423,0.008382584945205536,-0.2890104805751612,0.4968152866242038,10783.050000000001,0.5764804132122368,0.007397718000976585
DIA,Ensemble,0.0074911014308372955,0.009153464100751778,-0.5369915773149585,0.4745222929936306,10342.510000000002,1.5387981932006307,0.001116411894428918
DIA,Random Forest,0.006255685932049387,0.007906845354293332,-0.14685103767333807,0.4713375796178344,10477.580000000002,1.4459042944398257,0.0016513714105541757
DIA,XGBoost,0.00928221687347781,0.010984071286628138,-1.2132333614754098,0.4681528662420382,10425.490000000002,1.839824705593806,0.0011544280520658428
DUK,Dense NN,0.008766665315043219,0.011045403084262854,-0.15475480025589383,0.5375,12077.77,1.2507828569251003,0.00790927175555045
DUK,Ensemble,0.008551888546447756,0.010619950969328558,-0.06750928436120529,0.525,10301.119999999994,0.41353465490949615,0.0038574853391139955
DUK,Random Forest,0.008490164472139529,0.010545471149217552,-0.05258848154967177,0.509375,10107.82,0.23797195723138795,0.0024398035757164285
DUK,XGBoost,0.008812217144512158,0.0109070052899823,-0.12599817093835863,0.509375,10961.03,0.9689223443968621,0.004910904807012789
DUK,LSTM,0.00834990607343955,0.010334346091465706,-0.010863792204608202,0.478125,10000.0,,0.0
D,LSTM,0.008860612240099392,0.011461613143851548,-0.001088998390087914,0.5579937304075235,11332.66,0.6842133990310899,0.01039537213894481
D,Random Forest,0.008892588970586934,0.011477328525420473,-0.003836130239434077,0.5579937304075235,11528.3,0.6701484785421752,0.012434621251673387
D,Ensemble,0.008948991011697147,0.011555568309277774,-0.017568876674658673,0.5454545454545454,11935.479999999996,0.8441008396869495,0.011776521380577009
D,XGBoost,0.009274599928509463,0.011901933084933664,-0.07948398921678312,0.5360501567398119,12187.319999999987,0.937829227560675,0.011694270475879382
D,Dense NN,0.010018384113249667,0.012599548063018582,-0.20973746830252238,0.5141065830721003,11028.110000000002,0.6676900550058185,0.008087875881279256
EXC,Random Forest,0.008671538349286053,0.011370180782337595,-0.008682078278832828,0.5440251572327044,11787.220000000005,1.1242301001427562,0.007748537441245295
EXC,LSTM,0.008657627996944058,0.01134359673259563,-0.003970894205003628,0.5345911949685535,10000.0,,0.0
EXC,Dense NN,0.009434247052775978,0.012184969025673712,-0.15842634012328682,0.5094339622641509,10473.160000000007,0.4256130058381555,0.006141452422885304
EXC,XGBoost,0.009283328184796198,0.011802892784783052,-0.08691726922912935,0.4811320754716981,12054.279999999997,1.3133552662483463,0.0074604832394588455
EXC,Ensemble,0.00891159998519457,0.011488407100687588,-0.029767540617749333,0.4779874213836478,12672.35,1.511914333282471,0.008198592028790037
FCX,LSTM,0.017542783051597982,0.023197958817751285,-0.00038341363890781466,0.5109034267912772,10000.0,,0.0
FCX,Random Forest,0.017867759258707153,0.023462257467975478,-0.023308375880276344,0.48598130841121495,11441.860000000004,0.5298382470032809,0.017487192798156543
FCX,XGBoost,0.019213157477910886,0.025379324280132117,-0.1973663423689338,0.48286604361370716,8511.810000000001,-0.3179100404124044,0.01720338205914701
FCX,Ensemble,0.018319400361582444,0.024061578875781614,-0.07625499320368423,0.48286604361370716,9101.760000000002,-0.13596094061313727,0.01673575579643038
FCX,Dense NN,0.023666932549190927,0.029928964434782882,-0.6651383247751157,0.4392523364485981,5299.21,-1.130455300265649,0.023703401330054
GE,LSTM,0.011615400729491574,0.014938706128981256,-0.005516499841499156,0.5910543130990416,16764.68,1.5979217678147135,0.018140994818542585
GE,Dense NN,0.01260055575300489,0.015781263200201123,-0.12213926622740079,0.5111821086261981,15827.499999999998,1.5269908704263855,0.016820400758503398
GE,XGBoost,0.014162475018464505,0.017450972391999053,-0.3721528638249423,0.476038338658147,12956.02,1.8555987831583984,0.007333225634574253
GE,Ensemble,0.013148346010761099,0.016410069650266593,-0.21334437800769424,0.4472843450479233,11178.74,1.2685662224054044,0.004602398573243214
GE,Random Forest,0.012601043847072082,0.015934488515616328,-0.14403546701269976,0.41533546325878595,10765.380000000001,1.4836025420702048,0.0025639206694313076
GOOGL,LSTM,0.015192109881588055,0.020842460584105476,-0.06375414043439465,0.47752808988764045,9733.13,-0.05425816129270974,0.014427820829502374
GOOGL,Ensemble,0.015479696102154283,0.021054102686768928,-0.08546733645627125,0.47752808988764045,10354.489999999993,0.3359657415379755,0.013755900674304211
GOOGL,Random Forest,0.01491676991613265,0.020517848094767983,-0.03087713282239557,0.47191011235955055,10059.639999999998,0.1546403476614779,0.015057355730209969
GOOGL,XGBoost,0.0163925015053418,0.0220181656410258,-0.187149885346922,0.47191011235955055,10916.169999999996,0.7192229093278523,0.01269223444279535
GOOGL,Dense NN,0.015499767472818492,0.021208811604040957,-0.10147832230086395,0.4606741573033708,9743.759999999998,-0.16591326481291024,0.009615069220065305
GOOG,LSTM,0.012320569836820516,0.015480164115772436,-0.004267823598293807,0.5506329113924051,10000.0,,0.0
GOOG,Dense NN,0.013785932566110638,0.0175872502501517,-0.2962665477110473,0.5126582278481012,9576.25,-0.06723053704781796,0.01290449852138992
GOOG,XGBoost,0.013379838180273858,0.01713940559391162,-0.231090385143766,0.47468354430379744,11032.869999999994,0.566828279184024,0.010181790792633864
GOOG,Ensemble,0.012881866476125528,0.016428829639877046,-0.1311278080992324,0.47468354430379744,10457.029999999997,0.3164650535236502,0.00925311912941763
GOOG,Random Forest,0.012753415712154012,0.016129716249025965,-0.09031473626094066,0.47151898734177217,7724.240000000001,-1.2518561789248583,0.009780724215213681
GS,LSTM,0.01167010483169409,0.015144930445806249,-0.007005848568393702,0.5638629283489096,10000.0,,0.0
GS,Dense NN,0.014225915957343068,0.018128966003644147,-0.44292412848312845,0.5389408099688473,13629.419999999998,1.1619326877751717,0.014693521659849024
GS,XGBoost,0.012555539483404054,0.015992894315349917,-0.12292709569330129,0.5015576323987538,11435.150000000001,0.6827735622052776,0.011265858316166376
GS,Random Forest,0.011912164216173905,0.01545381134336862,-0.04850049286120961,0.48598130841121495,11726.819999999998,0.790531559157874,0.011323545938573267
GS,Ensemble,0.012041048791494759,0.015539089045580422,-0.06010415665286484,0.4797507788161994,11228.699999999997,0.6070823480757916,0.01115085484476051
HD,Random Forest,0.010293125402728252,0.013130696153497198,-0.0013659677272050974,0.5235109717868338,11679.210000000001,1.0362787240158005,0.007963016920629932
HD,Dense NN,0.010699182653957017,0.013505445229703646,-0.059339425765802645,0.49216300940438873,12742.950000000004,1.4292793525161156,0.008906259034873
HD,LSTM,0.010317165529419333,0.013120496653906013,0.0001890853983211871,0.4890282131661442,10000.0,,0.0
HD,Ensemble,0.01045770575199722,0.013321196935139905,-0.030632471539255857,0.4890282131661442,11545.050000000001,0.9435233994684143,0.008159534163724705
HD,XGBoost,0.010832304743473794,0.013744076482126671,-0.09710564659948928,0.48589341692789967,11735.089999999997,1.0609312295262776,0.008006828763402179
HON,Random Forest,0.008407133574813187,0.010884248727811604,-0.022693201760590975,0.49683544303797467,9561.41,-0.07717654544478422,0.012663412266172543
HON,LSTM,0.008308168329715229,0.010864003459378355,-0.018892215031210524,0.4810126582278481,10911.58,0.4557112896303,0.012298163809600814
HON,Ensemble,0.008533707654549302,0.010982556617363153,-0.04125081696677224,0.4810126582278481,10826.130000000008,0.45376799591552175,0.010886884371344845
HON,XGBoost,0.008832744640921026,0.01132781540699158,-0.10774750411875877,0.47468354430379744,9143.359999999999,-0.3956942357344621,0.009561895181881476
HON,Dense NN,0.009613811897781762,0.012254354782844647,-0.2963711362708634,0.4430379746835443,9742.660000000002,-0.18437180189278898,0.00572298947445214
INTU,XGBoost,0.01284126732644183,0.016322221052522113,-0.2315973182803881,0.5205047318611987,10463.60000000001,0.29709952499830206,0.010705557243996326
INTU,Ensemble,0.012229447825669645,0.0155575674745929,-0.1189060203358907,0.501577287066246,9971.399999999994,0.05015690597452149,0.008398928083306095
INTU,LSTM,0.011578136576494034,0.014781671082498359,-0.010083536735408183,0.4889589905362776,10766.220000000001,0.36767908560957796,0.014782913871613932
INTU,Random Forest,0.012006590502271229,0.015280107595429367,-0.07935187135391586,0.48264984227129337,10579.780000000004,0.4515508181179424,0.007190527779978688
INTU,Dense NN,0.01570699537088923,0.01981938462855943,-0.8158942609029232,0.47634069400630913,8255.980000000005,-1.6909044325668503,0.005546116891974427
IWM,Random Forest,0.00963952324465207,0.01237042416323198,-0.013012724889707172,0.5233644859813084,10299.400000000007,0.22366625562967715,0.010351164801418438
IWM,LSTM,0.009568344425388226,0.012281515954166702,0.0014963153285140196,0.5171339563862928,12332.35,1.6580305358429923,0.0064733105297065455
IWM,Dense NN,0.010664938413598607,0.01344738881033597,-0.1970757756523498,0.5109034267912772,13523.089999999993,1.7664734879789923,0.008824279604401752
IWM,XGBoost,0.009964501460627367,0.012757024431079443,-0.0773194305900049,0.48286604361370716,11418.670000000007,0.7912823581702922,0.009160323499762054
IWM,Ensemble,0.009684922272790481,0.01242076970917684,-0.021275086810675692,0.4735202492211838,11298.350000000002,0.7004428296508034,0.009716814198417181
JNJ,Dense NN,0.008963568358415077,0.011199535789669531,-0.40682327248444516,0.5251572327044025,11462.090000000006,1.1989622222344902,0.005932033671142522
JNJ,Ensemble,0.007716090338719674,0.009845979094905173,-0.08731985578297352,0.4937106918238994,12183.83,1.2354957896376741,0.00846429366962309
JNJ,LSTM,0.007539209958773425,0.00953759375923208,-0.020274754776314907,0.48427672955974843,10000.0,,0.0
JNJ,Random Forest,0.007646899220935073,0.009664031575779927,-0.04750518349691002,0.4811320754716981,10863.169999999998,0.5498362198060444,0.00860973036073771
JNJ,XGBoost,0.007954308793436424,0.010173933316288221,-0.16096004550102716,0.4716981132075472,11597.040000000003,0.964416025503658,0.008249678667823059
JPM,LSTM,0.009175124405832303,0.011859009791498282,-0.019700937547064035,0.5746031746031746,10000.0,,0.0
JPM,Random Forest,0.00946001444490628,0.01227495751144511,-0.09248619648144896,0.5142857142857142,10868.62,0.6705865525233821,0.006839455336580807
JPM,Ensemble,0.009626496366740768,0.012303531140457269,-0.09757829197332812,0.5047619047619047,12783.6,1.413986990466305,0.009286053618600586
JPM,XGBoost,0.01004072749968344,0.01275247848717596,-0.17913943054772052,0.49523809523809526,14093.649999999998,1.7092883932049663,0.010696272865629148
JPM,Dense NN,0.012294841799058771,0.015362014783792113,-0.7110879023200452,0.4603174603174603,12144.580000000004,0.9562744919151082,0.011365132537345153
LIN,Ensemble,0.007927175730190507,0.010099306091034379,-0.035734304639702064,0.5446009389671361,10604.079999999993,0.803907771840738,0.005794283826629356
LIN,XGBoost,0.008420306289640472,0.010712313870017724,-0.16528422879421623,0.539906103286385,9981.769999999999,0.001856908146436728,0.0042800579774587505
LIN,Dense NN,0.009509924025910483,0.012174990184142127,-0.5052288379851313,0.5164319248826291,9541.239999999998,-0.7047342693498683,0.00473766361956198
LIN,Random Forest,0.0078059466580495136,0.00991755385049266,0.0012094485685439915,0.5164319248826291,9964.95,0.04879058701154418,0.009589653554939452
LIN,LSTM,0.007865538228319606,0.009966462096114159,-0.008665878267696492,0.5117370892018779,10000.0,,0.0
LLY,LSTM,0.012727469830855088,0.016274722718316693,0.0002865666974158909,0.5537974683544303,10000.0,,0.0
LLY,Random Forest,0.012834328769510326,0.016387096053508927,-0.013566692732762009,0.5379746835443038,8737.4,-0.14210115940621262,0.02153754278653454
LLY,Ensemble,0.013094622220755352,0.016490277215468228,-0.02637069842537887,0.5158227848101266,12720.440000000006,0.7472039977858796,0.020865841213920742
LLY,Dense NN,0.017823072626412206,0.0219091604755268,-0.8117564022281318,0.5031645569620253,11458.769999999999,0.5251866797390621,0.018005403471132
LLY,XGBoost,0.013600966355909032,0.01698041096336974,-0.0882902183271137,0.5,8977.67999999999,-0.122273108838408,0.019470980481913407
LMT,LSTM,0.007818651161342057,0.01020365846328265,-0.005037962042811817,0.5301587301587302,10000.0,,0.0
LMT,Dense NN,0.009724127320738782,0.012426645530188156,-0.49065952577201144,0.5015873015873016,9858.840000000004,0.045522050704762736,0.01268544628832701
LMT,Random Forest,0.008010126654992653,0.010518135891783575,-0.06794329684594302,0.4793650793650794,10249.200000000004,0.2120315749561729,0.008700787226164778
LMT,XGBoost,0.00885261172268421,0.011557381244233524,-0.28940550008123767,0.44126984126984126,10903.530000000004,0.578476595093312,0.008564348684418284
LMT,Ensemble,0.008303585394295052,0.010894474724985073,-0.14573249463325277,0.4380952380952381,9618.67000000001,-0.1594153245241165,0.008621744444515855
LOW,XGBoost,0.01102155447069327,0.014061241007814161,-0.035133114374544805,0.5691823899371069,11974.259999999995,1.0541676656913812,0.009195556835989178
LOW,Ensemble,0.010875476224810166,0.013858577858489674,-0.005509620329524845,0.5471698113207547,12469.099999999999,1.1296879340558497,0.010562386034559362
LOW,LSTM,0.010889129625460571,0.013818871903507671,0.00024385976605401094,0.5345911949685535,10632.8,0.4789597712300869,0.007282108755845723
LOW,Dense NN,0.011613687384865132,0.014662446267147487,-0.12554215460729834,0.5314465408805031,13505.990000000005,1.5608697668386446,0.010167472509756583
LOW,Random Forest,0.010985197237991786,0.013950701620404278,-0.018922137746999912,0.5125786163522013,12183.499999999998,0.9527708293855841,0.011473479497153135
MCD,Ensemble,0.0080318623160652,0.010022171002004813,-0.11687015248946309,0.5047318611987381,11961.729999999996,1.8678935807834465,0.004920936494775868
MCD,Random Forest,0.008105042206110184,0.010144068697940637,-0.14420391958593481,0.4889589905362776,10539.909999999998,1.1227264456615824,0.0023932193542311312
MCD,XGBoost,0.00811970325826224,0.010137817466450072,-0.14279413424556275,0.4889589905362776,12845.459999999994,2.248631739254688,0.005710646766587287
MCD,LSTM,0.007611273270266722,0.009506232648818815,-0.004837756476974375,0.48264984227129337,10000.0,,0.0
MCD,Dense NN,0.007952130164039516,0.01007484992690211,-0.12864208207282535,0.4794952681388013,12348.330000000005,1.5037164617936227,0.007329792716464905
META,LSTM,0.013828294244365649,0.01791114841297538,0.0008638777706464484,0.5362776025236593,10000.0,,0.0
META,Dense NN,0.016386147638118156,0.0210774323142235,-0.3836084388223209,0.5110410094637224,12265.870000000003,0.745195654195947,0.016761205620497273
META,Random Forest,0.013926409798967698,0.01817323507770817,-0.028589968062390447,0.5078864353312302,9204.929999999997,-0.3825448843974214,0.009121859144375704
META,XGBoost,0.017468656131059333,0.02214942988272895,-0.5279280357995564,0.48264984227129337,10816.595000000001,0.7681144991627799,0.005436412320213866
META,Ensemble,0.015016328458587552,0.019456904740034055,-0.1790312082331229,0.47318611987381703,10334.300000000001,0.34129917136174187,0.00554713235211044
MRK,LSTM,0.010338228974167888,0.012876212458584163,-0.0018004678365997062,0.5220125786163522,10000.0,,0.0
MRK,Ensemble,0.010414735360983937,0.013028402821331659,-0.02562197641508157,0.5031446540880503,9261.410000000003,-0.18696755283102584,0.013239482932463248
MRK,XGBoost,0.010430553755379723,0.01315804102457421,-0.04613428257690044,0.5,9282.680000000008,-0.32138775484385496,0.009400406597781418
