Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Dense NN,0.009772744293578297,0.012099180943056148,-0.3279772799883598,0.5449438202247191,11244.050000000003,1.6820787389562184,0.0064490066067356905
XGBoost,0.009896529892289986,0.012342363659232884,-0.38189605967600526,0.5112359550561798,10783.430000000006,1.5287100377860423,0.004531516250201138
Ensemble,0.00945843482471489,0.01166279908459481,-0.23391228956312138,0.4943820224719101,10291.4,1.0897898603709828,0.0024059659883483736
Random Forest,0.009208397950140416,0.011322323305801046,-0.16291990823682712,0.47752808988764045,10029.04,0.4272188351102699,0.0006157667999643384
LSTM,0.009507967420952218,0.011610276873746125,-0.22282372096945902,0.46629213483146065,10336.509999999998,0.6761703326280515,0.004641592385472521
