Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.02839617484863891,0.04146195939460032,-0.19795586797119658,0.42953020134228187,149,
Dense NN,0.030667516634287673,0.04225387990368737,-0.2441546367244325,0.5033557046979866,149,
Random Forest,0.03483786836701846,0.04778737688105648,-0.5913567824532391,0.46308724832214765,149,
XGBoost,0.04196086803686926,0.05498869073885702,-1.1071135216508345,0.5033557046979866,149,
Ensemble,0.03756801138218093,0.050390238796819496,-0.7694325335965393,0.4899328859060403,149,
