Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Random Forest,0.019877047640890308,0.025068119728853124,0.025655456430281,0.5683229813664596,11248.491877044686,1.2920610021188728,0.004634841556519873
Ensemble,0.02068955710134996,0.0258165250277696,-0.03339083660333375,0.5093167701863354,9366.186921051041,-0.38553799190406846,0.007279184339853216
XGBoost,0.02182868936817522,0.027635144128820045,-0.18411124307165028,0.5062111801242236,9408.336407531742,-0.35679478713049223,0.007252490721288247
LightGBM,0.021317498537111602,0.02608343104192729,-0.0548688637459076,0.4906832298136646,9153.1698003235,-0.5525160476950479,0.007162979620260672
Dense NN,0.023866953521451198,0.02990692182381495,-0.38679564065886973,0.4720496894409938,9315.802481048593,-0.4184032767116929,0.007330621064196718
LSTM,0.020693009216966776,0.02572550319699327,-0.0261167895213128,0.41304347826086957,8617.503896026614,-0.9430969217063967,0.0073367261453263655
