Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Dense NN,0.013114221043935732,0.016352921200364728,-0.5524962961060478,0.5094339622641509,11036.71808895875,3.0233686335882046,0.0016411369693932127
LightGBM,0.011917677472794338,0.014974936085764222,-0.3018766556500303,0.4779874213836478,10787.504188934336,1.6000216613448737,0.0024011957432594753
LSTM,0.011760387003687608,0.014504480659728708,-0.2213615711158572,0.4339622641509434,10651.938775756835,1.7807003252638296,0.0017904242739166434
XGBoost,0.012607990302918901,0.015751887730197794,-0.4404729265220033,0.4276729559748428,9959.441389831547,-0.0863601356590371,0.0019930937199307405
Ensemble,0.012420148263025654,0.015311832014323179,-0.361113045058991,0.41509433962264153,10093.509201690675,0.3150022043783078,0.0015389502522834898
Random Forest,0.013346010137531625,0.01627725677997575,-0.5381628361677768,0.4025157232704403,10059.336629241943,0.6869710743823573,0.00045033933662773026
