Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Dense NN,0.01591264063829879,0.024432525826813038,-0.14498167352637759,0.5358255451713395,12206.890000000003,0.68454113219649,0.018583633171871266
XGBoost,0.01646359805053459,0.0245779623519981,-0.15865343020643108,0.49221183800623053,10384.530000000006,0.2876630162035678,0.008550477724928082
Ensemble,0.015051270327097202,0.023534630649645172,-0.062371903102100834,0.48598130841121495,10866.92,0.5222440901709489,0.009196975300153445
Random Forest,0.014357306132832849,0.02320456750137173,-0.032782234738515825,0.4735202492211838,7736.850000000003,-0.831439551623823,0.013537974911407904
LSTM,0.014176005881547472,0.022810217968440304,0.002022676841228699,0.470404984423676,11474.98,0.6728531056092681,0.011714168620925534
