Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Random Forest,0.023421799006451607,0.028871872576495126,-0.08507753398861007,0.5191082802547771,9713.497630523685,0.05111179172410467,0.017066411222044577
LSTM,0.02327827242256732,0.028913258789485936,-0.0881905593615564,0.5095541401273885,10358.823615081788,0.2429636011199049,0.01780066387418024
Dense NN,0.02746389036638221,0.03370668579893904,-0.4789141782149524,0.5063694267515924,11676.677871185311,0.6540315509496287,0.014554374516638853
XGBoost,0.023628515144717845,0.029474584530897623,-0.13085325174062867,0.4968152866242038,10425.733054565431,0.25854865278629496,0.015432930806750775
Ensemble,0.023641468009211148,0.02924614576009691,-0.11339213042242502,0.4713375796178344,9128.773214996341,-0.16552990757348426,0.01580173882183746
LightGBM,0.024705330622637044,0.030476480054303607,-0.20903946913110216,0.4299363057324841,8254.427663253786,-0.47118760750137173,0.01616465128167778
