Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LightGBM,0.02831257111913732,0.035062374026858814,-0.13875914224178332,0.5266457680250783,11942.206550430317,1.0467116432694443,0.009106183631134924
Random Forest,0.026559830788529824,0.033727601990029665,-0.05370773615537461,0.49216300940438873,11579.343096069339,1.0290498980177818,0.0075537025505486395
Ensemble,0.02688035168341534,0.03380079266742207,-0.05828590106371889,0.49216300940438873,11637.521416656507,1.0325392095926624,0.007799995778845803
Dense NN,0.028811333344342056,0.03742158446431202,-0.2971601075980079,0.48589341692789967,9875.644859970102,-0.016965533984311366,0.007778484512512265
XGBoost,0.027752228849735796,0.0351114834150675,-0.14195133504545931,0.4827586206896552,10640.436395660412,0.6107779187905918,0.005458801156311037
LSTM,0.026302486180040004,0.03348064818650004,-0.03833371239644312,0.45454545454545453,10000.0,,0.0
