Date,TruePrice,PredictedPrice,Signal,PortfolioValue,PredictedReturn,y_true,y_pred
2025-05-29,124.4544677734375,123.56887577686302,SELL,10000.0,-0.0020544021,0.005572870076006364,-0.0020544021
2025-05-30,124.3282241821289,124.59308172373858,HOLD,10000.0,0.0011137659,0.0014341146110092677,0.0011137659
2025-06-02,124.6875228881836,123.21133729005851,SELL,10000.0,-0.008983368,0.02510024185203543,-0.008983368
2025-06-03,124.95941925048828,124.77938185828316,HOLD,10000.0,0.0007366687,0.036393950553790015,0.0007366687
2025-06-04,124.4544677734375,124.73835780838999,HOLD,10000.0,-0.0017690624,0.04584714575744471,-0.0017690624
2025-06-05,126.84335327148438,126.86351384087175,BUY,9997.589976287842,0.019356899,0.014239471880418485,0.019356899
2025-06-06,128.00863647460938,129.07241675446858,BUY,10017.938236236572,0.017573334,-0.00011874839754659364,0.017573334
2025-06-09,128.1348876953125,129.45925009154234,BUY,10020.695042755127,0.011332188,-0.0003658522484461808,0.011332188
2025-06-10,128.00863647460938,128.14185303554405,HOLD,10015.13998904419,5.4346863e-05,-0.029521927478679044,5.4346863e-05
2025-06-11,127.9989242553711,126.74089652390467,SELL,10012.280671836854,-0.00990353,-0.011740307432092499,-0.00990353
2025-06-12,128.1057586669922,124.1350880149298,SELL,10013.158051506043,-0.03018646,-0.02392959360990007,-0.03018646
2025-06-13,125.74601745605467,123.6219697612596,SELL,9985.817691993714,-0.03500068,0.03838805480278626,-0.03500068
2025-06-16,127.11522674560548,122.39217143290351,SELL,9985.817691993714,-0.026671577,0.022457011828486993,-0.026671577
2025-06-17,126.32865142822266,121.83331877553839,SELL,9985.817691993714,-0.041552115,0.049422537735861846,-0.041552115
2025-06-18,128.68841552734375,121.40714570609362,SELL,9985.817691993714,-0.038957965,0.04213278122912473,-0.038957965
2025-06-20,128.8729248046875,124.23371516067346,SELL,9985.817691993714,-0.03461618,0.0641891133515509,-0.03461618
2025-06-23,130.1256103515625,127.08299149209779,SELL,9985.817691993714,-0.013889117,0.07168744112892954,-0.013889117
2025-06-24,131.97067260742188,128.94050294846966,SELL,9985.817691993714,-0.009107439,0.05966807974640401,-0.009107439
2025-06-25,133.73806762695312,130.1780199780933,SELL,9985.817691993714,-0.013583735,0.03929446247340814,-0.013583735
2025-06-26,135.7093505859375,131.38816769755977,SELL,9985.817691993714,-0.01757093,0.016590366629001523,-0.01757093
2025-06-27,136.6221923828125,132.2121599036618,SELL,9985.817691993714,-0.02576969,0.026567916914763057,-0.02576969
2025-06-30,136.78724670410156,132.40361203036446,SELL,9985.817691993714,-0.030877732,0.038818352246126585,-0.030877732
2025-07-01,136.9912109375,132.30179649668844,SELL,9985.817691993714,-0.03279143,0.03107619699278683,-0.03279143
2025-07-02,138.72943115234375,132.49360985599924,SELL,9985.817691993714,-0.032831285,-0.020115458041565448,-0.032831285
2025-07-03,139.972412109375,134.5641784681211,SELL,9985.817691993714,-0.03002426,-0.02979828810349424,-0.03002426
2025-07-07,139.58399963378906,136.2174086989544,SELL,9985.817691993714,-0.02682672,-0.007422465661045471,-0.02682672
2025-07-08,137.04945373535156,135.5219304076909,SELL,9985.817691993714,-0.029101228,0.012927814165548931,-0.029101228
2025-07-09,137.45733642578125,133.85343333035416,SELL,9985.817691993714,-0.023320174,0.027422366836933144,-0.023320174
2025-07-10,138.95277404785156,133.8051820823457,SELL,9985.817691993714,-0.026569363,-0.017141948716646357,-0.026569363
2025-07-11,138.16619873046875,134.77608649799458,SELL,9985.817691993714,-0.030058332,-0.02811786944638427,-0.030058332
2025-07-14,139.80734252929688,133.77040098734142,SELL,9985.817691993714,-0.031815317,-0.03452537111762795,-0.031815317
2025-07-15,137.49615478515625,136.1129912751403,SELL,9985.817691993714,-0.026424585,-0.008142500069886812,-0.026424585
2025-07-16,135.74819946289062,134.82199267706892,SELL,9985.817691993714,-0.019449016,0.0063425489209021,-0.019449016
2025-07-17,136.82611083984375,135.27924025698485,SELL,9985.817691993714,-0.0034546186,-0.007828570244643484,-0.0034546186
2025-07-18,136.75814819335938,137.0598792815872,HOLD,9985.817691993714,0.0017084889,0.012605023133574705,0.0017084889
2025-07-21,136.40855407714844,138.10306742112152,BUY,9983.362338020326,0.009834345,0.01796589822726924,0.009834345
2025-07-22,135.990966796875,137.74400240225623,BUY,9974.077884407045,0.009790046,0.026733941271796107,0.009790046
2025-07-23,138.09823608398438,136.7599052831065,BUY,10038.022249946596,0.005654346,0.0031056032648243666,0.005654346
2025-07-24,138.37985229492188,137.21051547128263,SELL,10047.077677253725,-0.0064282087,0.009304908500181236,-0.0064282087
2025-07-25,138.87509155273438,138.33913151438355,HOLD,10058.468180183412,-0.0002942537,0.016870131193954942,-0.0002942537
2025-07-28,138.4381103515625,138.01509024877123,SELL,10046.617917121888,-0.0061926465,0.008080920604904418,-0.0061926465
2025-07-29,139.40919494628906,135.80723425890028,SELL,10054.93467111969,-0.019004015,-0.032056597259544455,-0.019004015
2025-07-30,140.7493133544922,135.65804984015267,SELL,10054.93467111969,-0.026907433,-0.023476844671972818,-0.026907433
2025-07-31,139.3021240234375,136.62139392557674,SELL,10054.93467111969,-0.029328192,-0.01783597182488212,-0.029328192
2025-08-01,136.0067901611328,135.71030605844862,SELL,10054.93467111969,-0.025784357,0.01739721208885202,-0.025784357
2025-08-04,138.22650146484375,132.28539818183071,SELL,10054.93467111969,-0.027361818,-0.003450433169330399,-0.027361818
2025-08-05,137.346435546875,133.36208209145843,SELL,10054.93467111969,-0.035191666,0.020339722612972125,-0.035191666
