Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LSTM,0.008919255302690705,0.011350308053431683,-0.048226011597284346,0.4438202247191011,10000.0,,0.0
Random Forest,0.015207725890615068,0.01765080021813112,-1.5349443747070786,0.4438202247191011,10000.0,,0.0
XGBoost,0.0402760385225687,0.04191155105067238,-13.292463831759212,0.4438202247191011,10000.0,,0.0
Ensemble,0.027125640991027704,0.029179089912076607,-5.927605041476977,0.4438202247191011,10000.0,,0.0
Dense NN,0.013087215109557643,0.015964005082684397,-1.0735921967940851,0.43258426966292135,9800.32,-0.38732947551062263,0.004293842742861197
