Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.008930323471581136,0.013495263357174807,-0.019309411186186898,0.5371428571428571,175,
Dense NN,0.009604564770078067,0.013886683010563042,-0.07929545898772261,0.5428571428571428,175,
Random Forest,0.009082672509614559,0.013684804258548273,-0.04814287248251925,0.49142857142857144,175,
XGBoost,0.009915454325033908,0.014314372470596788,-0.14680065713256218,0.5028571428571429,175,
Ensemble,0.009340792765407923,0.013843031525994889,-0.07252079557424973,0.49714285714285716,175,
