Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.01292463980562636,0.017075471495458287,0.0036385730841328456,0.5171339563862928,321,
Dense NN,0.014127447899784137,0.0186341051910982,-0.18655693676930518,0.4984423676012461,321,
Random Forest,0.013066507236446593,0.017221631508200372,-0.013491432596711928,0.4797507788161994,321,
XGBoost,0.013381985451583917,0.017738055559776637,-0.07518579697275585,0.514018691588785,321,
Ensemble,0.01300706637873483,0.01722424414740065,-0.013798963076155468,0.5046728971962616,321,
