Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Ensemble,0.019492393711751568,0.027443309185500555,-0.012479004425285156,0.6428571428571429,12090.88,3.9995708246721886,0.019110498107413023
Random Forest,0.020604497742179127,0.02825257318207055,-0.0730725516140398,0.6190476190476191,11048.060000000001,2.675085712922075,0.015098168428412485
XGBoost,0.02174851044020352,0.029023859684870656,-0.13246138073866476,0.6190476190476191,12069.454999999996,3.8454116422008355,0.019747423885998604
LSTM,0.02039957264086617,0.0275847701024659,-0.02294387574077006,0.5952380952380952,11334.08,2.19794264220412,0.024117470380189247
Dense NN,0.027916848094359077,0.03584559780452873,-0.7273674205137437,0.5238095238095238,11359.954999999998,3.0622493232172197,0.01684411608695016
