Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.03135882335021274,0.039662504262165055,-0.03214898485498541,0.5295950155763239,321,
Dense NN,0.03388397655444193,0.042558420485179646,-0.1883739646178506,0.5420560747663551,321,
Random Forest,0.03354801601479582,0.042252958656772366,-0.1713761456854055,0.45482866043613707,321,
XGBoost,0.0346069711470025,0.043617660780373615,-0.2482652123757889,0.4485981308411215,321,
LightGBM,0.03268094051958438,0.04140550217766833,-0.12485939177297678,0.49221183800623053,321,
Ensemble,0.03310228981951546,0.04194655064750365,-0.15444868553915625,0.45794392523364486,321,
