Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Dense NN,0.03251393112344955,0.0403710458992544,-0.3503919615961786,0.5377358490566038,11343.282939086923,0.8315130039697678,0.008233992459089588
LSTM,0.027971302581872966,0.03568023773407028,-0.05481262950096655,0.4937106918238994,15837.34383494568,1.7427160341643126,0.014096196944059131
LightGBM,0.02978122144579041,0.0377535196320149,-0.18095876440305503,0.4779874213836478,9542.130773574843,-0.398496067928588,0.005319889382026295
Random Forest,0.02867670761218253,0.03611186799131562,-0.08048750906867919,0.4716981132075472,10637.516360519414,0.5044437406768209,0.006876627313521544
Ensemble,0.029626998692368563,0.037130202486911505,-0.1422850097107875,0.42138364779874216,8796.494096504219,-0.989215811333174,0.006181699378947797
XGBoost,0.03154434539593608,0.039551537428984124,-0.29612408833033954,0.4119496855345912,7764.190027145402,-1.3698240181456367,0.008797823200621148
