Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.008516382277519061,0.011052647467276317,-0.07034754605780136,0.4431818181818182,176,
Dense NN,0.01050428225976033,0.013248698891272975,-0.537937339113348,0.48863636363636365,176,
Random Forest,0.012925512145438212,0.015886340881875096,-1.2112606416310316,0.4772727272727273,176,
XGBoost,0.02280395308909693,0.028937054593783647,-6.336701145957863,0.4715909090909091,176,
Ensemble,0.017704510893153263,0.021799140605693434,-3.1636184733761086,0.4715909090909091,176,
