Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
XGBoost,0.011461551916400279,0.015192182465156244,-0.1132483933330215,0.5480225988700564,12523.970000000007,2.670707155267068,0.007783975715469842
Ensemble,0.011007143764499315,0.014762320885247409,-0.05114111539620225,0.5310734463276836,11215.97,1.4661808924763313,0.007351274811404139
Random Forest,0.010760023425718983,0.014615904436192328,-0.03039354873069877,0.5084745762711864,11284.020000000004,1.6829060406624234,0.006685282481023954
LSTM,0.01057025948228311,0.01450085858044939,-0.014236359481142769,0.5028248587570622,10695.199999999997,0.8855502877123228,0.00732540861128951
Dense NN,0.012021405439663551,0.01617788371972704,-0.2623946939221242,0.4915254237288136,10820.789999999995,0.79934898355788,0.009868823112832206
