Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Random Forest,0.016602781570701542,0.021203978220255926,0.07430373272904833,0.5772870662460567,11688.394202194217,1.5308378767540112,0.00526329006758749
XGBoost,0.017087329157866003,0.021347315394216956,0.061746168187354344,0.5741324921135647,11508.712592788712,1.2567532549603064,0.0058330346275016496
Ensemble,0.016685199494259378,0.02112731149730145,0.0809856672294168,0.5583596214511041,11770.66055677797,1.7689637093628015,0.004730075964860933
LightGBM,0.017462544638392797,0.022010230540083157,0.0025686908122025676,0.5425867507886435,11224.44143377686,1.7470355526401324,0.0033732416095692656
LSTM,0.01694223781259916,0.02202418997080145,0.001303098562437266,0.5205047318611987,10894.008412139901,0.7109972564303038,0.006548048076752874
Dense NN,0.019049802457084195,0.02390991363339957,-0.1770362229068443,0.5205047318611987,10875.012330795307,0.669059118955473,0.006875417248199343
