Date,TruePrice,PredictedPrice,Signal,PortfolioValue,PredictedReturn,y_true,y_pred
2024-05-14,1380.03,1331.3223062566997,SELL,10000.0,-0.004626278490104987,0.040680275066484084,-0.004626278490104987
2024-05-15,1436.17,1378.6641597583255,SELL,10000.0,-0.0009897177899571615,-0.016738965442809617,-0.0009897177899571615
2024-05-16,1412.13,1433.3556662261908,SELL,10000.0,-0.0019596104735576233,-0.01192524767549741,-0.0019596104735576233
2024-05-17,1395.29,1407.8004033347454,SELL,10000.0,-0.0030660043092736763,0.013430899669602647,-0.0030660043092736763
2024-05-20,1414.03,1392.2198579778785,SELL,10000.0,-0.002200361231085646,-0.010487754856686182,-0.002200361231085646
2024-05-21,1399.2,1406.9750044198129,SELL,10000.0,-0.004989282815914179,-0.00497427101200687,-0.004989282815914179
2024-05-22,1392.24,1393.9293410567232,SELL,10000.0,-0.0037669089074305767,0.0007541803137389724,-0.0037669089074305767
2024-05-23,1393.29,1388.463872842658,SELL,10000.0,-0.0027122673945168033,0.010442908511508753,-0.0027122673945168033
2024-05-24,1407.84,1386.9903512800363,SELL,10000.0,-0.004521419603932769,0.003274519831799161,-0.004521419603932769
2024-05-28,1412.45,1399.9115160595773,SELL,10000.0,-0.005631665487855686,-0.015420014867782883,-0.005631665487855686
2024-05-29,1390.67,1403.5226813200936,SELL,10000.0,-0.00632044934681328,-0.01912028015273226,-0.00632044934681328
2024-05-30,1364.08,1387.3915589268274,SELL,10000.0,-0.002357454373196114,-0.02604685942173479,-0.002357454373196114
2024-05-31,1328.55,1358.058429018986,SELL,10000.0,-0.00441438257361277,-0.00500545707726463,-0.00441438257361277
2024-06-03,1321.9,1326.269437722634,SELL,10000.0,-0.0017165799385540585,0.06898403812693843,-0.0017165799385540585
2024-06-05,1413.09,1316.3538582077833,SELL,10000.0,-0.004195583472438603,-0.00836464768698375,-0.004195583472438603
2024-06-06,1401.27,1410.0802541896828,SELL,10000.0,-0.002129903835082793,0.0038322378984778638,-0.002129903835082793
2024-06-07,1406.64,1389.8255001754123,SELL,10000.0,-0.008167233883967902,0.02405021896149684,-0.008167233883967902
2024-06-10,1440.47,1387.3595384654059,SELL,10000.0,-0.013706749086187055,0.014273119190264305,-0.013706749086187055
2024-06-11,1461.03,1431.1589670990882,SELL,10000.0,-0.006463885329727045,0.14918242609665788,-0.006463885329727045
2024-06-13,1678.99,1448.7250450697586,SELL,10000.0,-0.008422109696749102,0.033383164878885596,-0.008422109696749102
2024-06-14,1735.04,1675.2632252551007,SELL,10000.0,-0.0022196527346197855,0.054079444854297165,-0.0022196527346197855
2024-06-17,1828.87,1724.29638487198,SELL,10000.0,-0.0061921426180491426,-0.014407803725797865,-0.0061921426180491426
2024-06-18,1802.52,1812.0910104569211,SELL,10000.0,-0.009174511880603116,-0.0377027716752103,-0.009174511880603116
2024-06-20,1734.56,1804.1740749912285,BUY,10000.0,0.0009176458464974915,-0.043774790148510156,0.0009176458464974915
2024-06-21,1658.63,1725.0584405024274,SELL,9620.350000000002,-0.00547779234939837,-0.040045097459951884,-0.00547779234939837
2024-06-24,1592.21,1658.0329411851537,SELL,9620.350000000002,-0.0003599710694044281,-0.007172420723397077,-0.0003599710694044281
2024-06-25,1580.79,1587.6644243901364,SELL,9620.350000000002,-0.0028548844749521998,0.007091391013354098,-0.0028548844749521998
2024-06-26,1592.0,1581.489936583145,BUY,9620.350000000002,0.00044277644920895896,-0.0033542713567838995,0.00044277644920895896
2024-06-27,1586.66,1588.135732556147,SELL,9593.650000000001,-0.002427303670761939,0.011892907113055127,-0.002427303670761939
2024-06-28,1605.53,1584.8062921064775,SELL,9593.650000000001,-0.001168308203094859,0.021967823709304612,-0.001168308203094859
2024-07-01,1640.8,1612.040379399048,BUY,9593.650000000001,0.004054972126991165,0.010165772793759187,0.004054972126991165
2024-07-02,1657.48,1638.918539103043,SELL,9677.050000000001,-0.0011466729016070968,0.04328257354538212,-0.0011466729016070968
2024-07-03,1729.22,1650.2541685938618,SELL,9677.050000000001,-0.0043595285651339705,-0.014983634239715049,-0.0043595285651339705
2024-07-05,1703.31,1723.0138630722374,SELL,9677.050000000001,-0.003588980539065261,0.024980772730741837,-0.003588980539065261
2024-07-08,1745.86,1695.0674160847045,SELL,9677.050000000001,-0.004839156651047288,-0.00718843435326999,-0.004839156651047288
2024-07-09,1733.31,1738.4272578424152,SELL,9677.050000000001,-0.004257352913512329,0.00656547299675192,-0.004257352913512329
2024-07-10,1744.69,1730.902554117389,SELL,9677.050000000001,-0.0013889297832534414,-0.022204517708016902,-0.0013889297832534414
2024-07-11,1705.95,1737.8180650729223,SELL,9677.050000000001,-0.003938771315865709,-0.8995163984876462,-0.003938771315865709
2024-07-15,171.42,1704.1216282377864,SELL,9677.050000000001,-0.0010717616355776683,-0.09007117022517797,-0.0010717616355776683
2024-07-17,155.98,172.73121128737134,BUY,9677.050000000001,0.007649114965414511,0.029106295678933414,0.007649114965414511
2024-07-18,160.52,158.5517498141657,BUY,9926.750000000002,0.016487689538182526,-0.019748317966608583,0.016487689538182526
2024-07-19,157.35,164.0941472790971,BUY,9752.400000000001,0.022266055812964685,0.023578010803940286,0.022266055812964685
2024-07-22,161.06,160.7273544124364,BUY,9956.45,0.021463961947482763,-0.06035018005712156,0.021463961947482763
2024-07-24,151.34,165.5428207846538,BUY,9421.850000000002,0.027833234724039584,-0.013743887934452359,0.027833234724039584
2024-07-25,149.26,155.35802341847196,BUY,9307.45,0.02654964595263627,0.015878333110009413,0.02654964595263627
2024-07-26,151.63,153.9416574813989,BUY,9437.800000000001,0.03136578776228649,-0.009298951394842712,0.03136578776228649
2024-07-29,150.22,155.941727144145,BUY,9360.250000000002,0.028435844781013048,-0.021302090267607432,0.028435844781013048
2024-08-01,147.02,154.33844097287275,BUY,9184.250000000002,0.02741606292685884,-0.021765746156985566,0.02741606292685884
2024-08-02,143.82,151.2970306217808,BUY,9008.25,0.02909148838104213,-0.012098456403837998,0.02909148838104213
2024-08-05,142.08,148.23267767571875,BUY,8912.550000000003,0.030681947404524883,0.012950450450450289,0.030681947404524883
2024-08-06,143.92,146.14001571459727,BUY,9013.75,0.028575561054316256,0.012645914396887337,0.028575561054316256
2024-08-08,145.74,148.3593730701985,BUY,9113.850000000002,0.03084611638548155,0.01729106628242061,0.03084611638548155
2024-08-09,148.26,150.09719111651776,BUY,9252.45,0.029897016032096508,0.002428166734115944,0.029897016032096508
2024-08-12,148.62,151.86683324554997,BUY,9272.250000000002,0.02432775695096433,0.05073341407616727,0.02432775695096433
2024-08-13,156.16,151.41500289549774,BUY,9686.95,0.018806371252171553,0.009797643442623016,0.018806371252171553
2024-08-14,157.69,160.40870642079105,BUY,9771.100000000002,0.02720739255117231,0.053522734479041205,0.02720739255117231
2024-08-15,166.13,161.9110837261285,BUY,10235.300000000001,0.026768239749689237,-0.0024679467886594697,0.026768239749689237
2024-08-16,165.72,170.18265274466648,BUY,10212.750000000002,0.024394466650613986,0.012008206613565164,0.024394466650613986
2024-08-19,167.71,169.8250892259993,BUY,10322.200000000003,0.0247712359763414,-0.010494305646652104,0.0247712359763414
2024-08-20,165.95,171.5685410459409,BUY,10225.400000000001,0.023007221071736174,-0.0010244049412473366,0.023007221071736174
2024-08-21,165.78,169.72778912504603,BUY,10216.050000000001,0.022764622627574907,-0.020750392085896904,0.022764622627574907
2024-08-22,162.34,169.4033674570932,BUY,10026.850000000002,0.021856481222663832,0.024762843415054855,0.021856481222663832
2024-08-23,166.36,166.05898300385095,BUY,10247.950000000003,0.022908605419803874,-0.0405145467660496,0.022908605419803874
2024-08-26,159.62,170.19016168239494,BUY,9877.250000000002,0.02302333302713934,0.011088835985465284,0.02302333302713934
2024-08-27,161.39,163.3464433020962,BUY,9974.6,0.023345716715299843,-0.01988970816035673,0.023345716715299843
2024-08-28,158.18,165.16025429091988,BUY,9798.050000000001,0.023361139419542026,-0.00790238968264001,0.023361139419542026
2024-08-29,156.93,161.71658410278735,BUY,9729.300000000001,0.022357972580524296,-0.026381189065188385,0.022357972580524296
2024-09-03,152.79,160.5767001621606,BUY,9501.6,0.02323775034831196,0.00870475816480143,0.02323775034831196
2024-09-04,154.12,156.82429412985016,BUY,9574.750000000002,0.026404176515807072,-0.11111471580586552,0.026404176515807072
2024-09-06,136.995,157.5201978336456,BUY,8632.875000000002,0.022062015531051245,0.027920727033833304,0.022062015531051245
2024-09-09,140.82,140.42657037075818,BUY,8843.25,0.02504887310309257,0.12391705723618807,0.02504887310309257
2024-09-11,158.27,144.84738736693944,BUY,9803.000000000002,0.02859954102357231,0.039742212674543476,0.02859954102357231
2024-09-12,164.56,161.850356650717,BUY,10148.95,0.022621827577664604,0.019020418084589208,0.022621827577664604
2024-09-13,167.69,168.18364325046574,BUY,10321.100000000002,0.022020194764619277,-0.021885622279205656,0.022020194764619277
2024-09-16,164.02,170.63951926928394,BUY,10119.250000000002,0.01758911842855244,-0.009450067064992186,0.01758911842855244
2024-09-17,162.47,167.3497849496185,BUY,10034.000000000002,0.020301091023158694,-0.004923985966640008,0.020301091023158694
2024-09-18,161.67,166.4944770469751,BUY,9990.0,0.024770585627962697,0.03556627698397974,0.024770585627962697
2024-09-19,167.42,165.34083809187172,BUY,10306.25,0.022705746841539788,0.0219806474734201,0.022705746841539788
2024-09-20,171.1,172.23063595503476,BUY,10508.650000000001,0.028733938328961667,0.01075394506136762,0.028733938328961667
2024-09-23,172.94,174.67864075070668,BUY,10609.850000000002,0.020915492406234207,0.010986469295709565,0.020915492406234207
2024-09-24,174.84,177.44468431593756,BUY,10714.350000000002,0.026047671538901033,0.0038892701898878275,0.026047671538901033
2024-09-25,175.52,179.4382275626234,BUY,10751.750000000002,0.026299631449458943,0.014642206016408421,0.026299631449458943
2024-09-26,178.09,179.63314188494684,BUY,10893.100000000002,0.02343403535179366,-0.030321747431074186,0.02343403535179366
2024-09-27,172.69,180.3141179878985,BUY,10596.100000000002,0.01248873034925312,-0.0011002374196537046,0.01248873034925312
2024-09-30,172.5,174.33377285898715,BUY,10585.650000000001,0.009518633730888643,-0.02915942028985508,0.009518633730888643
2024-10-01,167.47,174.7041561309391,BUY,10309.000000000002,0.012777716701096247,0.01904818773511674,0.012777716701096247
2024-10-02,170.66,169.27964827122145,BUY,10484.45,0.010805805644124113,0.007207312785655562,0.010805805644124113
2024-10-03,171.89,173.08068543020647,BUY,10552.1,0.014184257765184843,0.027633951946012036,0.014184257765184843
2024-10-04,176.64,173.92292815741237,BUY,10813.35,0.011826913476132494,-0.008831521739130266,0.011826913476132494
2024-10-07,175.08,177.74182196623065,BUY,10727.550000000003,0.00623766964578043,0.03227096184601308,0.00623766964578043
2024-10-08,180.73,175.3355294132352,BUY,11038.300000000001,0.001459500875229719,0.028882863940685066,0.001459500875229719
2024-10-09,185.95,180.83358412286105,BUY,11325.400000000001,0.0005731429362090273,-0.0013982253293896019,0.0005731429362090273
2024-10-10,185.69,185.9934403942604,BUY,11311.100000000002,0.0002336133060522657,-0.022672195594808594,0.0002336133060522657
2024-10-11,181.48,185.44455008677386,SELL,11079.550000000001,-0.0013218262331097424,0.004573506722503895,-0.0013218262331097424
2024-10-14,182.31,181.53710395035603,BUY,11079.550000000001,0.0003146569889576271,-0.03472107948000669,0.0003146569889576271
2024-10-15,175.98,183.1824282526933,BUY,10737.730000000001,0.004785410853454599,0.004773269689737569,0.004785410853454599
2024-10-16,176.82,176.73286781410928,BUY,10783.09,0.004278144187460349,0.026637258228707106,0.004278144187460349
2024-10-17,181.53,177.5015038183342,BUY,11037.430000000002,0.003854223607817283,-0.009034319396243107,0.003854223607817283
2024-10-18,179.89,182.05990662651294,BUY,10948.87,0.0029191132403070764,0.000555895269331419,0.0029191132403070764
2024-10-21,179.99,179.20832025741558,SELL,10954.270000000002,-0.003789425441016268,-0.0033890771709540464,-0.003789425441016268
