Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Random Forest,0.9282473481902962,0.9567674657074395,-1238.63951374368,0.9302152932442465,45924230.61900002,9.260620000053182,0.010871301728326213
Dense NN,0.01854212581385652,0.046573557837715586,-1.9373888670306498,0.6585003711952487,18790.74,0.5867843813589899,0.016294350094876595
LSTM,0.013591540887217594,0.02727452431837766,-0.007388486723741483,0.5412026726057907,19350.57,0.6063049647428201,0.01637613254148549
XGBoost,0.01842695484120794,0.030640212836538783,-0.27135304773345803,0.5337787676317743,19350.57,0.6063049647428201,0.01637613254148549
