Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Dense NN,0.022665976456640386,0.02882296254018324,-0.6533465247488326,0.480225988700565,9780.490000000005,0.020864310669201396,0.01730965115756186
XGBoost,0.01859281626618426,0.025155965205076486,-0.25941430800894194,0.4745762711864407,9175.770000000006,-0.2902238976091585,0.01790602901259537
Ensemble,0.017332318534746483,0.023652719133365845,-0.11339380806128774,0.4576271186440678,9226.640000000003,-0.24717512298155322,0.01841681289756906
Random Forest,0.01665977368272901,0.023036968269596014,-0.05617844630256763,0.4463276836158192,8622.029999999999,-0.5362785008874363,0.019340628332096044
LSTM,0.016550128848488027,0.022783132275057794,-0.03303138316929588,0.423728813559322,7521.16,-1.1311734955499213,0.019894887328622296
