Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.02028306856825383,0.02670448845593365,-0.009768082355208874,0.5141065830721003,319,
Dense NN,0.024283460150787972,0.03156315225023136,-0.41063239498760074,0.5172413793103449,319,
Random Forest,0.024530392125729467,0.03085769949361136,-0.34828034480982395,0.45454545454545453,319,
XGBoost,0.02468790421877622,0.030879619497253135,-0.3501965477425777,0.4670846394984326,319,
LightGBM,0.026059580689496792,0.03235273029747224,-0.4820914004858119,0.47335423197492166,319,
Ensemble,0.02449009698408655,0.030701935345260046,-0.3347029435656135,0.45141065830721006,319,
