Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.01430123530842297,0.019383543359174832,0.0001668302573472058,0.5403726708074534,322,
Dense NN,0.01471910471756288,0.02008829299513222,-0.07385901792185345,0.546583850931677,322,
Random Forest,0.021231015225837643,0.026843600213625605,-0.9175324612337823,0.453416149068323,322,
XGBoost,0.028417042594500536,0.03457759783976852,-2.181638535312026,0.45962732919254656,322,
Ensemble,0.024497631895838,0.030072938431139017,-1.4066499745246905,0.453416149068323,322,
