Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LSTM,0.009167188870157083,0.013589312194567523,-0.004139344297061642,0.546583850931677,10941.18,0.552481575260874,0.009294286219278948
Dense NN,0.010869402921910437,0.015240269489859152,-0.26294467203661553,0.5186335403726708,10681.939999999997,0.4009589150742966,0.010241760014058266
XGBoost,0.015738442043249794,0.0191181227544699,-0.9874193941312579,0.4192546583850932,10881.020000000002,1.689920021851066,0.002500049359556017
Random Forest,0.010770097576505724,0.014424754705416773,-0.13139929878758205,0.4161490683229814,10823.61,1.223927477072732,0.003266624340367936
Ensemble,0.012993482406015267,0.01628477075412602,-0.4419902715215889,0.40683229813664595,9963.529999999997,-0.10207900166301798,0.0015750331126246548
