Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.009990962192995617,0.013486947909753367,-0.0031786443183410285,0.5372670807453416,322,
Dense NN,0.010920105766182837,0.014440300911845031,-0.1500147341551623,0.48757763975155277,322,
Random Forest,0.009805442629439248,0.013370134818390342,0.014123553469476913,0.5869565217391305,322,
XGBoost,0.01018377239616374,0.013714079575769507,-0.03725192209580808,0.546583850931677,322,
Ensemble,0.009726045365920775,0.013230938473982162,0.034544595901561004,0.5590062111801242,322,
