Date,TruePrice,PredictedPrice,Signal,PortfolioValue,PredictedReturn,y_true,y_pred
2025-06-02,287.1302795410156,283.57956257358074,SELL,10000.0,-0.007323862540561572,0.0014766878904974728,-0.007323862540561572
2025-06-03,289.111083984375,288.70925301114653,BUY,9997.687111328125,0.005499153459728757,0.00737590613674703,0.005499153459728757
2025-06-04,289.08154296875,289.0633626139379,HOLD,9997.450783203125,-0.00016506240362517072,0.008961787537978234,-0.00016506240362517072
2025-06-05,287.4850158691406,289.85667516981624,BUY,9982.953656311034,0.0026813617815442748,0.023208825936718903,0.0026813617815442748
2025-06-06,290.8356628417969,285.0703004937239,SELL,10027.536028625487,-0.008399447769882617,0.004507387712976835,-0.008399447769882617
2025-06-09,291.0721740722656,286.895278332628,SELL,10027.208662963865,-0.013548491511208939,0.008050076327453958,-0.013548491511208939
2025-06-10,292.6095886230469,288.2994083126241,SELL,10027.208662963865,-0.009526042015108968,-0.016223658761743236,-0.009526042015108968
2025-06-11,291.8310241699219,286.7245043952295,SELL,10027.208662963865,-0.02011241072280387,0.001674971837287359,-0.02011241072280387
2025-06-12,292.7672119140625,287.8709114797719,SELL,10027.208662963865,-0.013569882439380787,-0.015307878213187277,-0.013569882439380787
2025-06-13,289.3081970214844,290.53012270343,SELL,10027.208662963865,-0.0076411876726454105,0.0026427476030870286,-0.0076411876726454105
2025-06-16,292.16607666015625,286.6922729474662,SELL,10027.208662963865,-0.009041997775900819,-0.014822465461742717,-0.009041997775900819
2025-06-17,289.73193359375,291.2455029921734,SELL,10027.208662963865,-0.003150857479780752,0.011040535830673864,-0.003150857479780752
2025-06-18,289.84033203125,288.8113056868806,SELL,10027.208662963865,-0.0031775161800433964,0.027944227406711125,-0.0031775161800433964
2025-06-20,289.17022705078125,290.7260084628999,BUY,10024.895301147459,0.0030557390872518997,0.029745821733672153,0.0030557390872518997
2025-06-23,291.94927978515625,289.51228108731624,HOLD,10047.127723022459,0.001182881239273929,0.02797800376697544,0.001182881239273929
2025-06-24,295.35906982421875,293.41946964844584,BUY,10072.633888916014,0.005035771502404545,0.017582267059765778,0.005035771502404545
2025-06-25,295.0140991210937,295.7521893984498,HOLD,10067.804299072262,0.0013309886656435077,0.027875445288337446,0.0013309886656435077
2025-06-26,297.5566711425781,296.72680947798057,BUY,10102.210080688474,0.005805520353058876,0.01496580455561679,0.005805520353058876
2025-06-27,298.9068298339844,298.4935350781984,BUY,10125.616216644285,0.0031485227066927572,0.016257974525832605,0.0031485227066927572
2025-06-30,300.4220886230469,299.7517310376772,BUY,10157.436651214597,0.0028266373309772325,0.02198950654733346,0.0028266373309772325
2025-07-01,300.4220886230469,299.1194769304133,SELL,10155.033274505613,-0.0043359384744441,0.009236569160573428,-0.0043359384744441
2025-07-02,301.98388671875,300.09253460297225,HOLD,10175.336649749754,-0.001096970005052295,0.0003968602869379701,-0.001096970005052295
2025-07-03,304.4747619628906,301.5475227140222,HOLD,10207.718027923582,-0.0014449910207767194,-0.0030224789746631964,-0.0014449910207767194
2025-07-07,302.07281494140625,305.0981002029124,BUY,10174.98235256958,0.002047257500106816,0.01515370533026391,0.002047257500106816
2025-07-08,302.0530090332031,301.5057078628024,HOLD,10174.625846221923,-0.0018773853539711199,0.008137031643284548,-0.0018773853539711199
2025-07-09,303.9508972167969,302.61872074581214,HOLD,10208.78783352661,0.0018728888496087742,0.0012627197575129949,0.0018728888496087742
2025-07-10,304.76141357421875,300.81667490522784,SELL,10221.548559478757,-0.01031160736904653,-0.012909117370666412,-0.01031160736904653
2025-07-11,303.4764404296875,301.43436441251345,SELL,10204.914975982665,-0.010916897656714221,0.0014173085217607003,-0.010916897656714221
2025-07-14,304.1683654785156,302.0620169355293,SELL,10209.537871276854,-0.004660735746589028,0.009136412205638504,-0.004660735746589028
2025-07-15,302.5670471191406,301.6331711774886,SELL,10200.018444244384,-0.008334838822040797,0.017137369250898017,-0.008334838822040797
2025-07-16,303.7136535644531,299.66662060602846,SELL,10200.018444244384,-0.0095860621330983,0.012123726071773712,-0.0095860621330983
2025-07-17,305.6905517578125,302.2763185090839,SELL,10200.018444244384,-0.004732533550929653,0.0029926771695624015,-0.004732533550929653
2025-07-18,305.5225524902344,305.2970257180534,HOLD,10200.018444244384,-0.0012873346509932192,0.01832213931731307,-0.0012873346509932192
2025-07-21,305.8684997558594,303.70322637868844,SELL,10200.018444244384,-0.005954801361526601,0.0153043503297642,-0.005954801361526601
2025-07-22,306.2243347167969,303.7670808624877,SELL,10200.018444244384,-0.006870334457614959,0.02120655119717239,-0.006870334457614959
2025-07-23,308.8042297363281,303.34791075770903,SELL,10200.018444244384,-0.0093931919608807,0.006406490785483851,-0.0093931919608807
2025-07-24,308.6954650878906,306.7021269667872,SELL,10200.018444244384,-0.006807234380616513,0.0016663175112736923,-0.006807234380616513
2025-07-25,310.0694274902344,305.3792316378376,SELL,10200.018444244384,-0.010742734588306371,-0.007611669148151808,-0.010742734588306371
2025-07-28,309.98046875,307.48305036621616,SELL,10200.018444244384,-0.008341283901972871,-0.014599796236992413,-0.008341283901972871
2025-07-29,309.0018920898437,307.64185117442236,SELL,10200.018444244384,-0.007544402990963111,-0.0366263799022203,-0.007544402990963111
2025-07-30,308.6460266113281,305.7318181979439,SELL,10200.018444244384,-0.010582698603505759,-0.008861621062461923,-0.010582698603505759
2025-07-31,307.3017883300781,307.88509037170246,SELL,10200.018444244384,-0.002465401054988823,-0.008345609976912971,-0.002465401054988823
2025-08-01,302.2112121582031,304.6052766844634,SELL,10200.018444244384,-0.008774799718114108,0.023722468330253897,-0.008774799718114108
2025-08-04,306.9458923339844,301.42368566892736,SELL,10200.018444244384,-0.0026058811109347167,0.0021911654098059788,-0.0026058811109347167
2025-08-05,305.5917358398437,304.6318329999844,SELL,10200.018444244384,-0.00753898127257575,0.015660112323675573,-0.00753898127257575
2025-08-06,307.6575927734375,301.5745097551942,SELL,10200.018444244384,-0.013145728805817106,0.004323982303001167,-0.013145728805817106
2025-08-07,307.47967529296875,305.29717541948327,SELL,10200.018444244384,-0.007672222007185972,0.020045381952653655,-0.007672222007185972
2025-08-08,309.4170837402344,307.31798097482795,HOLD,10200.018444244384,-0.000525869939165001,0.01809160958052148,-0.000525869939165001
2025-08-11,308.7053527832031,308.58677435311074,SELL,10200.018444244384,-0.002683463295196369,0.019049703445149852,-0.002683463295196369
2025-08-12,312.48126220703125,307.0676698022365,SELL,10200.018444244384,-0.005305003512902357,0.0012739793641944233,-0.005305003512902357
2025-08-13,313.9936218261719,311.6549349287164,SELL,10200.018444244384,-0.0026444058516615168,-0.003996787271872719,-0.0026444058516615168
2025-08-14,313.529052734375,313.3269539812656,SELL,10200.018444244384,-0.0021231891304955577,-0.009416278402127375,-0.0021231891304955577
2025-08-15,312.8173828125,312.84664473875773,SELL,10200.018444244384,-0.0021765383133263033,-0.009856726929126772,-0.0021765383133263033
2025-08-18,312.9359436035156,311.1649032508857,SELL,10200.018444244384,-0.005282569487530052,-0.014938555602522597,-0.005282569487530052
2025-08-19,311.03814697265625,312.79396638369997,HOLD,10200.018444244384,-0.0004536941911522075,0.013410335335219513,-0.0004536941911522075
2025-08-20,310.2176818847656,310.39627353288125,SELL,10200.018444244384,-0.0020636486103789557,0.010320948504423636,-0.0020636486103789557
2025-08-21,309.1501770019531,309.76256034202316,HOLD,10200.018444244384,-0.0014671038090973494,0.019665059221687424,-0.0014671038090973494
2025-08-22,314.50762939453125,309.96042514100515,BUY,10197.502383209228,0.0026208884850386013,0.0025402787382157285,0.0026208884850386013
2025-08-25,312.9952697753906,316.3289095639768,BUY,10183.52553463745,0.005790893444943828,0.011887349578501696,0.005790893444943828
2025-08-26,314.4186706542969,314.38995486451074,BUY,10202.195472259522,0.004455930244955279,0.0003873794439036662,0.004455930244955279
2025-08-27,315.2588806152344,314.3742419894025,HOLD,10217.319251556397,-0.00014130415602200876,-0.01057940280576149,-0.00014130415602200876
2025-08-28,316.40545654296875,313.4541729086846,SELL,10235.426374603272,-0.005724526151421546,-0.010118315301671052,-0.005724526151421546
2025-08-29,314.52740478515625,316.6600720947498,HOLD,10216.645857025147,0.0008047128976943947,0.0070161354975070665,0.0008047128976943947
2025-09-02,312.3428955078125,314.54332966095086,HOLD,10194.80076425171,5.063112324182493e-05,0.011998568182563632,5.063112324182493e-05
2025-09-03,313.6673889160156,311.4844595783519,SELL,10206.163694000245,-0.0027483766777051835,0.011133901069945927,-0.0027483766777051835
2025-09-04,316.4450378417969,314.0369671844944,HOLD,10217.27428970337,0.001178248939923259,0.002866659818788507,0.001178248939923259
2025-09-05,315.8617858886719,315.9811000991289,HOLD,10214.94128189087,-0.0014660926454465868,0.007282767124698176,-0.0014660926454465868
2025-09-08,316.8700561523437,315.87417945982895,HOLD,10218.974362945557,3.9237323762343016e-05,0.01410894525597559,3.9237323762343016e-05
2025-09-09,317.2752990722656,317.3149080368975,HOLD,10220.595334625245,0.0014038937284119757,0.011310470080989532,0.0014038937284119757
2025-09-10,318.0858459472656,316.7307669800637,HOLD,10223.837522125245,-0.0017162763498896898,0.014091759868367078,-0.0017162763498896898
2025-09-11,321.03143310546875,318.42412420187856,HOLD,10235.619870758057,0.0010634810033924487,0.0022616663402774497,0.0010634810033924487
2025-09-12,320.5668334960937,321.6652617753671,HOLD,10233.761472320557,0.0019743508097231077,0.002989033785235079,0.0019743508097231077
2025-09-15,322.12860107421875,322.3805181207284,BUY,10238.075771026612,0.005657742583207164,0.004679969113768432,0.005657742583207164
2025-09-16,321.6937255859375,322.1981016585637,HOLD,10233.7270161438,0.00021575415567923065,0.010920225985865648,0.00021575415567923065
2025-09-17,321.40704345703125,323.42521433045744,BUY,10229.253159637452,0.005382413789284236,0.016203868629161865,0.005382413789284236
2025-09-18,323.4333801269531,322.2599200511744,BUY,10258.354476165772,0.002653571573820013,0.0029731342508750804,0.002653571573820013
2025-09-19,324.6492004394531,324.001511975547,HOLD,10281.455062103272,0.0017565652882545653,-0.005320242524578819,0.0017565652882545653
2025-09-22,326.0528259277344,326.7364790268329,BUY,10308.123946380616,0.006429335370468759,-0.016139567115349834,0.006429335370468759
2025-09-23,324.30322265625,327.3391330595735,BUY,10274.881484222413,0.003945088125456878,-0.003058824255883084,0.003945088125456878
2025-09-24,323.1170959472656,322.58832801643814,SELL,10251.052608367921,-0.005287935857577268,0.003730757768097117,-0.005287935857577268
2025-09-25,321.3872985839844,322.47824106253427,HOLD,10225.105647918703,-0.001977162127118274,0.012753195806468037,-0.001977162127118274
2025-09-26,323.4037170410156,320.0899295254001,SELL,10253.411502471925,-0.004036777633404938,0.009954883506201244,-0.004036777633404938
2025-09-29,324.2234802246094,322.0732143819234,SELL,10259.168253723146,-0.004114061122320146,0.009076413997048165,-0.004114061122320146
2025-09-30,325.2840576171875,323.3466234359504,SELL,10262.109427062991,-0.0027044826859903026,0.0060677095846297015,-0.0027044826859903026
2025-10-01,326.4140014648437,324.8195756152392,HOLD,10262.109427062991,-0.001427927348640339,0.006297326434211825,-0.001427927348640339
2025-10-02,326.8898010253906,326.44420037151406,HOLD,10262.109427062991,9.251719146490325e-05,-0.0005713431476811453,9.251719146490325e-05
2025-10-03,327.0682373046875,328.8274375646476,BUY,10259.819949401859,0.005927491568041992,0.006204557888838625,0.005927491568041992
2025-10-06,328.2973022460937,327.0317752095126,HOLD,10268.423403991703,-0.00011148161458713864,-0.0018831173099331006,-0.00011148161458713864
2025-10-07,326.7212829589844,327.8557161925908,HOLD,10257.391268981937,-0.0013450797508284909,-0.026143004547868783,-0.0013450797508284909
2025-10-08,328.8920593261719,327.9298796606563,BUY,10270.613351196293,0.0036991673475512106,-0.016404869083625456,0.0036991673475512106
2025-10-09,327.7521667480469,329.2168353714215,HOLD,10255.794747680668,0.0009874852129755079,-0.012792324681866732,0.0009874852129755079
2025-10-10,318.9700622558594,328.5084059854905,BUY,10140.351509033208,0.002307350840566703,0.017836330082693384,0.002307350840566703
2025-10-13,324.054931640625,320.11660273469465,BUY,10225.8221237793,0.0035945081200616266,-0.00295569697901992,0.0035945081200616266
2025-10-14,323.955810546875,324.55437101264926,HOLD,10223.8397019043,0.001541218241906425,0.0011167470198958248,0.001541218241906425
2025-10-15,325.49224853515625,323.3749315192786,HOLD,10254.568461669925,-0.0017930810582336937,0.00584178483894458,-0.0017930810582336937
