Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Ensemble,0.01766392448640102,0.02199190461315596,-0.09257377109293818,0.54858934169279,9833.137335998537,-0.23417245997824063,0.0032340628079000067
XGBoost,0.018128484173518478,0.02245705383764078,-0.13928044853889432,0.5266457680250783,9937.38614898682,-0.08322630497036529,0.0029437109438346216
LightGBM,0.01780537380220892,0.02257485310536536,-0.15126406809575932,0.5235109717868338,9822.269307556162,-0.2701079223553175,0.003043105111174164
Dense NN,0.021022428759004928,0.02582677794342761,-0.5068344515681071,0.49216300940438873,9754.620959655773,-0.2143418484896547,0.004899483674115972
Random Forest,0.01800461908600964,0.022169196427152805,-0.1102607501084123,0.47648902821316613,9549.025632202149,-0.4746766374839552,0.004512952292334579
LSTM,0.01704258251485637,0.0211273328386143,-0.008357267067235385,0.45454545454545453,10005.29162353516,0.054961678352373436,0.006197566066778157
