Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.009269037946576483,0.013151311531092155,0.0021267484035794038,0.5085714285714286,175,
Dense NN,0.010856868499745579,0.014474909629468267,-0.20884041765143357,0.5142857142857142,175,
Random Forest,0.009637419230146622,0.013751569185353982,-0.09104274691429048,0.5314285714285715,175,
XGBoost,0.011395223504192387,0.015108494245482305,-0.3169813268212991,0.4742857142857143,175,
Ensemble,0.010255282307165159,0.014069062423849761,-0.14200383785576487,0.4857142857142857,175,
