Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.010783831852506332,0.013544733287522844,-0.038712414985339505,0.5141242937853108,177,
Dense NN,0.011683409173399679,0.014684058042806418,-0.22080582310563468,0.480225988700565,177,
Random Forest,0.010591595192041491,0.01348473225497024,-0.02953013376020297,0.5423728813559322,177,
XGBoost,0.011700943559942955,0.014725802813527922,-0.2277568578130933,0.5028248587570622,177,
Ensemble,0.011013040637516042,0.013958062695284408,-0.10307412290515505,0.5254237288135594,177,
