Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.014551924950653822,0.023461876028437377,0.008422729068817691,0.5114942528735632,174,
Dense NN,0.016839560111371207,0.02565766446464647,-0.18586522764224855,0.5057471264367817,174,
Random Forest,0.015867476314284687,0.025663632428445434,-0.1864169554767119,0.5172413793103449,174,
XGBoost,0.016272746210792655,0.025670876468339394,-0.1870868267237089,0.5344827586206896,174,
Ensemble,0.01552752979463473,0.024824374587866137,-0.11008880717053104,0.5344827586206896,174,
