Date,TruePrice,PredictedPrice,Signal,PortfolioValue,PredictedReturn,y_true,y_pred
2025-01-14,75.28,74.31334897146041,SELL,10000.0,-0.0015672582095873264,0.012752391073326264,-0.0015672582095873264
2025-01-15,76.24,74.68304384990844,SELL,10000.0,-0.007929810707911322,0.005508919202518392,-0.007929810707911322
2025-01-16,76.66,76.26815467280036,BUY,10000.0,0.00036929004197757434,0.010566136185755415,0.00036929004197757434
2025-01-17,77.47,76.52770164874073,SELL,10094.77,-0.001725780736489354,0.012779140312378923,-0.001725780736489354
2025-01-21,78.46,77.14941544652874,SELL,10094.77,-0.004138176758374388,-0.010706092276319024,-0.004138176758374388
2025-01-22,77.62,78.32616516550148,SELL,10094.77,-0.001705771533246523,0.007601133728420306,-0.001705771533246523
2025-01-23,78.21,77.51960424013937,SELL,10094.77,-0.001293426434689998,-0.010868175425137405,-0.001293426434689998
2025-01-24,77.36,78.22304328132033,BUY,10094.77,0.0001667725523632504,-0.009048603929679433,0.0001667725523632504
2025-01-27,76.66,77.22394409367391,SELL,10012.869999999999,-0.0017587371551976818,-0.004304722149752083,-0.0017587371551976818
2025-01-28,76.33,76.78232910938043,BUY,10012.869999999999,0.0015957358385132096,0.0019651513166514256,0.0015957358385132096
2025-01-29,76.48,76.29080711698047,SELL,10030.57,-0.0005134663044612517,0.0023535564853556235,-0.0005134663044612517
2025-01-30,76.66,76.44659551480343,SELL,10030.57,-0.000436774126524122,0.0018262457605009441,-0.000436774126524122
2025-01-31,76.8,76.83539186677608,BUY,10030.57,0.00228791895090115,-0.009375000000000022,0.00228791895090115
2025-02-03,76.08,76.97909909707066,BUY,9946.33,0.0023320194931075035,0.012092534174553027,0.0023320194931075035
2025-02-04,77.0,76.21469647194318,BUY,10053.97,0.0017704583588746233,0.0014285714285713347,0.0017704583588746233
2025-02-05,77.11,77.01239358639663,BUY,10066.84,0.00016095566748871264,0.004798340033718151,0.00016095566748871264
2025-02-06,77.48,77.17168555919503,BUY,10110.13,0.0007999683464534124,-0.021941146102219977,0.0007999683464534124
2025-02-07,75.78,77.51265371078377,BUY,9911.23,0.00042144696416837076,0.07521773555027722,0.00042144696416837076
2025-02-11,81.48,75.81318992516944,BUY,10578.13,0.0004379773709349072,0.0034364261168384758,0.0004379773709349072
2025-02-12,81.76,81.42859227436352,SELL,10610.89,-0.0006309244678016402,0.02800880626223079,-0.0006309244678016402
2025-02-13,84.05,81.69564885558779,SELL,10610.89,-0.0007870736841023903,-0.009518143961927406,-0.0007870736841023903
2025-02-14,83.25,84.13183298385349,BUY,10610.89,0.0009736226514394024,0.01285285285285287,0.0009736226514394024
2025-02-18,84.32,83.32726850453076,BUY,10732.869999999999,0.0009281502045736892,-0.02253320683111948,0.0009281502045736892
2025-02-19,82.42,84.54873677774225,BUY,10516.27,0.0027127226961842685,0.005217180296044566,0.0027127226961842685
