Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LightGBM,0.027823840126972813,0.034569209358998626,-0.44616871453988405,0.5125786163522013,9958.954843521122,-0.03346366689089143,0.0034085367354318255
Dense NN,0.03738380881820899,0.045899910116095594,-1.549551204332079,0.48427672955974843,10279.038556991585,0.6795486319142379,0.002078215175365177
Random Forest,0.02862801468935844,0.036260467132456384,-0.5911343729581477,0.4811320754716981,9463.698729476935,-0.8797497630859674,0.003053573252256334
Ensemble,0.02914969804821282,0.0365616728559283,-0.6176783947766686,0.4779874213836478,9483.21547520447,-1.5172808538024756,0.0017353753026480186
LSTM,0.02323808073934309,0.02945433937397767,-0.04987753136804618,0.4748427672955975,11462.2316902771,1.616256886113401,0.00431942728854941
XGBoost,0.03407234625989365,0.04178997059733074,-1.113412148897785,0.4716981132075472,9658.376929855345,-1.3227410826544872,0.0013056629041102122
