Date,TruePrice,PredictedPrice,Signal,PortfolioValue,PredictedReturn,y_true,y_pred
2025-01-17,57.52,58.51582757955449,BUY,10000.0,0.0026701093138192236,-0.02294853963838661,0.0026701093138192236
2025-01-21,56.2,57.76801607314152,BUY,9794.08,0.004311823246549245,-0.005338078291814985,0.004311823246549245
2025-01-22,55.9,56.48303718853442,BUY,9747.279999999999,0.005036248906306179,0.029695885509839037,0.005036248906306179
2025-01-23,57.56,56.20261633978016,BUY,10006.24,0.005413530228625288,-0.014940931202223727,0.005413530228625288
2025-01-24,56.7,57.97689689752382,BUY,9872.08,0.0072428230980509795,0.028218694885361547,0.0072428230980509795
2025-01-27,58.3,57.39763133302599,BUY,10121.679999999998,0.012303903580705286,-0.008061749571183552,0.012303903580705286
2025-01-28,57.83,59.1180929820962,BUY,10048.359999999999,0.014032469675749606,0.007608507694968125,0.014032469675749606
2025-01-29,58.27,58.48287046071587,BUY,10117.0,0.01128947710039548,0.012356272524455036,0.01128947710039548
2025-01-30,58.99,58.54803324297459,BUY,10229.32,0.004771464612572187,-0.010849296490930693,0.004771464612572187
2025-01-31,58.35,58.91120564714608,SELL,10129.48,-0.0013357238998799447,0.0001713796058269157,-0.0013357238998799447
2025-02-03,58.36,58.520155057313325,BUY,10129.48,0.0029161106651811484,0.011309115832762284,0.0029161106651811484
2025-02-04,59.02,58.45004379392878,BUY,10232.44,0.0015429025690332876,-0.02558454761097939,0.0015429025690332876
2025-02-05,57.51,59.55286259768325,BUY,9996.88,0.009028508940753046,-0.003303773256824849,0.009028508940753046
2025-02-06,57.32,57.75835446869557,BUY,9967.24,0.004318457115207197,-0.0008722958827633851,0.004318457115207197
2025-02-07,57.27,57.09535478308561,SELL,9959.44,-0.003919141955938497,0.009254408940108094,-0.003919141955938497
2025-02-10,57.8,57.346196611362046,BUY,9959.44,0.0013304803799902537,-0.02802768166089964,0.0013304803799902537
2025-02-11,56.18,58.14933921877259,BUY,9708.34,0.0060439311206331135,0.01975792096831608,0.0060439311206331135
2025-02-12,57.29,56.362452527777485,BUY,9880.390000000001,0.0032476420038711467,0.01466224471984656,0.0032476420038711467
2025-02-13,58.13,57.8279476495443,BUY,10010.59,0.009389904862005562,-0.018062962325821497,0.009389904862005562
2025-02-14,57.08,58.482142630079544,BUY,9847.84,0.0060578467242308354,-0.045374912403644004,0.0060578467242308354
2025-02-18,54.49,57.480187377381206,BUY,9446.390000000001,0.007010991194485053,-0.01266287392182064,0.007010991194485053
2025-02-19,53.8,54.45404127780113,SELL,9339.44,-0.000659914153034933,-0.013940520446096618,-0.000659914153034933
2025-02-20,53.05,53.58455895263605,SELL,9339.44,-0.004004480434273992,-0.029029217719132912,-0.004004480434273992
