Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.015009452011923182,0.021140171751744465,0.005136050239821999,0.5825545171339563,321,
Dense NN,0.01695484226322074,0.022903124229509495,-0.16771303627508694,0.48909657320872274,321,
Random Forest,0.015152454101409786,0.021205180296799346,-0.0009920077342271405,0.5451713395638629,321,
XGBoost,0.01601364706138236,0.022110069219252102,-0.08824548893961048,0.5046728971962616,321,
Ensemble,0.015331283925110507,0.021434348446880455,-0.02274471554580071,0.5202492211838006,321,
