Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
XGBoost,0.017107879559555984,0.02224517865982469,-0.6912192341356449,0.5393258426966292,9365.329999999996,-0.9783993296751526,0.0057399288894443195
Ensemble,0.016104959919158345,0.02112080965746281,-0.5245765602333703,0.5337078651685393,9751.220000000001,-0.811313213171125,0.002711572627419423
LSTM,0.012763543692562048,0.0173518170581688,-0.02900629944299915,0.5280898876404494,10106.560000000001,0.41500195044706345,0.002399550596366264
Random Forest,0.015563006679671112,0.02048290856195708,-0.4338752402844952,0.5280898876404494,10000.0,,0.0
Dense NN,0.01760866604947203,0.022173100152871585,-0.6802772615874007,0.46629213483146065,9939.839999999997,0.06914408957542952,0.013775029179152878
