Date,TruePrice,PredictedPrice,Signal,PortfolioValue,PredictedReturn,y_true,y_pred
2025-05-09,140.56915283203125,138.82467868644744,SELL,10000.0,-0.011865599,0.04548066510044043,-0.011865599
2025-05-12,147.2887420654297,139.4226035725478,SELL,10000.0,-0.008156469,0.002806926405367034,-0.008156469
2025-05-13,146.5335235595703,144.24077261006914,SELL,10000.0,-0.020693824,0.007139744016102479,-0.020693824
2025-05-14,148.1214141845703,142.57524786331214,SELL,10000.0,-0.027012784,0.004612890051277023,-0.027012784
2025-05-15,147.76319885253906,146.1905280417659,SELL,10000.0,-0.013035811,0.007982079157436995,-0.013035811
2025-05-16,147.65667724609375,144.83605082839495,SELL,10000.0,-0.01980973,-0.008240503931670098,-0.01980973
2025-05-19,148.8185577392578,143.23399556916775,SELL,10000.0,-0.029952485,-0.044646262603459,-0.029952485
2025-05-20,148.9347686767578,141.70347771375418,SELL,10000.0,-0.047810413,-0.06218873548859361,-0.047810413
2025-05-21,146.5044708251953,145.01407164341163,SELL,10000.0,-0.026324939,-0.019561345596495965,-0.026324939
2025-05-22,142.6895751953125,142.442156830949,SELL,10000.0,-0.027728233,0.0016883139149135144,-0.027728233
2025-05-23,140.7628173828125,140.44150126197928,SELL,10000.0,-0.015755005,0.021429641352277904,-0.015755005
2025-05-27,143.9095916748047,139.59860464691883,SELL,10000.0,-0.008270746,-0.025130904638277506,-0.008270746
2025-05-28,142.9123077392578,142.0865258588674,SELL,10000.0,-0.0126681505,-0.007396081662617874,-0.0126681505
2025-05-29,143.6287841796875,141.70965188262016,SELL,10000.0,-0.008415337,0.004667907015175307,-0.008415337
2025-05-30,140.58851623535156,143.57007323492144,HOLD,10000.0,-0.00040879694,0.029746195442473918,-0.00040879694
2025-06-02,141.97311401367188,141.82326924009794,BUY,9997.586457061767,0.008782694,0.014434087592176688,0.008782694
2025-06-03,144.20973205566406,142.1288533920233,HOLD,10035.608963775634,0.0010969877,0.009518662669097224,0.0010969877
