Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.013663875815133337,0.019411513709751943,0.009744811976687529,0.5514018691588785,321,
Dense NN,0.014239207470607945,0.019761207913683125,-0.026255022238574233,0.5015576323987538,321,
Random Forest,0.014314932779082683,0.020516099368059253,-0.1061598938013022,0.5202492211838006,321,
XGBoost,0.018893693986069424,0.024964365310758733,-0.6378320999783089,0.4766355140186916,321,
Ensemble,0.016086735931645346,0.022142121610432764,-0.28844766799631705,0.4735202492211838,321,
