Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LightGBM,0.02373306988861832,0.029885643560905915,-0.24090781807913308,0.4751552795031056,10946.720546920787,1.5665585112701699,0.002906249322811929
Random Forest,0.022225106686612234,0.02846869603949005,-0.1260286662992569,0.4720496894409938,10379.712607177735,0.8712400736786133,0.0021723180585963594
Ensemble,0.022903106435018843,0.029119113416196295,-0.17806863064950118,0.4720496894409938,10672.297453857429,1.2185177341395634,0.0026877426711440456
Dense NN,0.028521782605682867,0.03534809426543266,-0.7359863455322917,0.468944099378882,11079.707642410298,1.1231889178626624,0.00467928843905244
LSTM,0.02229250486003515,0.02864377476806377,-0.13992110947573888,0.45652173913043476,10762.05431192017,0.6603072529294705,0.00594090926754963
XGBoost,0.023949887436939425,0.03037872010983114,-0.2821925262268403,0.45652173913043476,10904.930202194224,0.9930740224859551,0.004473527043054232
