Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LSTM,0.012019527031269574,0.017510912618622042,-0.005217948231256653,0.5248447204968945,9558.820000000002,-0.2594410664884048,0.007063564274825004
Dense NN,0.012756709089846203,0.018185104531528152,-0.08411231104710937,0.5062111801242236,10265.699999999995,0.2008382661995108,0.013206068972135408
Random Forest,0.013122165446593111,0.018670045859166495,-0.1427031959787326,0.48757763975155277,9435.039999999999,-0.06337563866087259,0.015545730620952256
XGBoost,0.013541384201209296,0.019039887377541222,-0.18842402531920865,0.48757763975155277,9749.730000000012,0.034644815950784766,0.01507917941650102
Ensemble,0.013162487521185092,0.018687361875986352,-0.14482383820155675,0.484472049689441,9636.009999999998,0.0036018013217175206,0.015548664930396585
