Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LSTM,0.026953520917687206,0.034913091183621014,-0.15642053297580616,0.49375,11384.228268524173,1.282735773369572,0.005197201384214161
LightGBM,0.03381805043566312,0.04257245649519098,-0.7194779445484885,0.440625,10158.606853118903,0.44330969525953934,0.0018258363729806465
Dense NN,0.08178911449253723,0.10525462720337607,-9.510456609125127,0.4375,10428.799136444093,0.7293203774179428,0.0029599550328029086
Ensemble,0.033891782862510836,0.04260326682978266,-0.72196766985626,0.434375,10021.062020996093,0.820469197048429,0.00012776928798081632
Random Forest,0.030145716347238095,0.03874103261240836,-0.4239068310753529,0.43125,10000.0,,0.0
XGBoost,0.039611101240409306,0.04852901336209976,-1.2343032256042608,0.43125,9838.36527554322,-0.910399314537145,0.0008839057186810932
