Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LSTM,0.012957898203483052,0.020561421620029448,-0.012490237502631008,0.5749235474006116,15950.14,1.3994662944847045,0.01810772684943982
Random Forest,0.013166409981129307,0.020822887424810085,-0.03840428047329447,0.5076452599388379,10885.179999999998,0.4113699132019838,0.013788462381230032
Dense NN,0.015200571709056044,0.022991366344059606,-0.26594293785936207,0.4954128440366973,11714.229999999983,0.7184682707092416,0.01248399286271798
Ensemble,0.014189304076219456,0.021526022172376192,-0.10971673097788814,0.4801223241590214,11691.939999999999,0.8989514531498703,0.009218436069144718
XGBoost,0.016125325412222887,0.02317214444438826,-0.28592909122514243,0.43730886850152906,10373.819999999998,0.28717231259192205,0.007974209686283618
