Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.03421608009953269,0.04735038017673863,-0.033299040640291766,0.5028901734104047,173,
Dense NN,0.04227297110040916,0.059301252550511795,-0.6207156233961069,0.5317919075144508,173,
Random Forest,0.03644508681694028,0.05012495936557546,-0.15794292268603072,0.44508670520231214,173,
XGBoost,0.0393013593891423,0.05285616701460886,-0.2875687207837949,0.4624277456647399,173,
LightGBM,0.03944751314391057,0.05331921719799218,-0.31022721198075476,0.5086705202312138,173,
Ensemble,0.03747749486542469,0.0512297379782079,-0.20954868821645123,0.4277456647398844,173,
