Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.012824032118151462,0.01850607515632681,-0.053307882081481406,0.4745762711864407,177,
Dense NN,0.014872166838220995,0.020881734797625073,-0.34109592412585643,0.4632768361581921,177,
Random Forest,0.013111955014574968,0.01869064666226809,-0.07442312166153653,0.4689265536723164,177,
XGBoost,0.015295609508419204,0.020880009203721385,-0.340874286282528,0.4745762711864407,177,
Ensemble,0.013839245277039783,0.01940803573666087,-0.1584835126113524,0.4689265536723164,177,
