Date,TruePrice,PredictedPrice,Signal,PortfolioValue,PredictedReturn,y_true,y_pred
2024-06-17,448.37,440.6779665559588,SELL,10000.0,-0.004275105506566579,-0.004527510761201725,-0.004275105506566579
2024-06-18,446.34,446.93582753367355,SELL,10000.0,-0.003198636095917304,-0.0014338844826813357,-0.003198636095917304
2024-06-20,445.7,445.34973967490424,SELL,10000.0,-0.002218623303077714,0.009154139555755059,-0.002218623303077714
2024-06-21,449.78,442.5972877195448,SELL,10000.0,-0.0069614365727063195,-0.004691182355818335,-0.0069614365727063195
2024-06-24,447.67,447.61491958394026,SELL,10000.0,-0.004813643150117208,0.007326825563473083,-0.004813643150117208
2024-06-25,450.95,446.6547839835011,SELL,10000.0,-0.0022677776408937655,0.002683224304246723,-0.0022677776408937655
2024-06-26,452.16,448.80726182186754,SELL,10000.0,-0.0047516092208282085,0.0015260084925690087,-0.0047516092208282085
2024-06-27,452.85,448.1447112881677,SELL,10000.0,-0.008880238658510944,-0.013028596665562664,-0.008880238658510944
2024-06-28,446.95,449.51978356128075,SELL,10000.0,-0.007353906235440686,0.02188164224186151,-0.007353906235440686
2024-07-01,456.73,445.04156573363883,SELL,10000.0,-0.00426990550701682,0.005583167297965819,-0.00426990550701682
2024-07-02,459.28,453.9222877815868,SELL,10000.0,-0.006147422368605533,0.003244208326075526,-0.006147422368605533
2024-07-03,460.77,456.569854076826,SELL,10000.0,-0.005900857697208582,0.014736202443735635,-0.005900857697208582
2024-07-05,467.56,459.5102228752292,SELL,10000.0,-0.0027340693291030634,-0.0028231670801608377,-0.0027340693291030634
2024-07-08,466.24,466.2630498137395,SELL,10000.0,-0.002773868992772119,-0.014370281400137299,-0.002773868992772119
2024-07-09,459.54,463.0651636422629,SELL,10000.0,-0.0068094465462788835,0.014601558079818888,-0.0068094465462788835
2024-07-10,466.25,456.96391812440817,SELL,10000.0,-0.005605783774191319,-0.024772117962466478,-0.005605783774191319
2024-07-11,454.7,465.8394785126965,SELL,10000.0,-0.0008804750397930056,-0.002529140092368598,-0.0008804750397930056
2024-07-12,453.55,452.58198871911134,SELL,10000.0,-0.004658041083986514,0.0009039797155769858,-0.004658041083986514
2024-07-15,453.96,452.1953577541959,SELL,10000.0,-0.00298675393187974,-0.009780597409463354,-0.00298675393187974
2024-07-16,449.52,453.5081856219721,SELL,10000.0,-0.0009952735439859883,-0.013347570742124892,-0.0009952735439859883
2024-07-17,443.52,446.49635493814077,SELL,10000.0,-0.006726386060373837,-0.007102272727272707,-0.006726386060373837
2024-07-18,440.37,441.3385241333262,SELL,10000.0,-0.0049185512866923775,-0.007402865771964473,-0.0049185512866923775
2024-07-19,437.11,438.0175504207091,SELL,10000.0,-0.005341984193498569,0.01333760380682203,-0.005341984193498569
2024-07-22,442.94,433.43196769014713,SELL,10000.0,-0.008414431858920927,0.004312096446471347,-0.008414431858920927
2024-07-23,444.85,438.4817845532009,SELL,10000.0,-0.010065054966359071,-0.03585478251095886,-0.010065054966359071
2024-07-24,428.9,440.33222568516834,SELL,10000.0,-0.010155725109209108,-0.024481231056190267,-0.010155725109209108
2024-07-25,418.4,426.79597454350795,SELL,10000.0,-0.004905631747475014,0.016419694072657753,-0.004905631747475014
2024-07-26,425.27,417.5974282731375,SELL,10000.0,-0.0019181924638205718,0.003433113081101613,-0.0019181924638205718
2024-07-29,426.73,422.3165132483434,SELL,10000.0,-0.006944968494501361,-0.008928362196236495,-0.006944968494501361
2024-07-30,422.92,422.78683019990694,SELL,10000.0,-0.009240432592255212,-0.010805826160976029,-0.009240432592255212
2024-07-31,418.35,420.57613968955883,SELL,10000.0,-0.005542089072262331,-0.002964025337635956,-0.005542089072262331
2024-08-01,417.11,415.22973189123866,SELL,10000.0,-0.007458511076279125,-0.020666011363908776,-0.007458511076279125
2024-08-02,408.49,414.54085323588123,SELL,10000.0,-0.006159398633738851,-0.03265685818502295,-0.006159398633738851
2024-08-05,395.15,408.7933429721936,BUY,10000.0,0.0007425958339094235,0.011286853093761984,0.0007425958339094235
2024-08-06,399.61,395.32080268235154,BUY,10098.12,0.00043224770935485694,-0.0029528790570806374,0.00043224770935485694
2024-08-07,398.43,398.44292683737706,SELL,10072.160000000002,-0.0029205304237204972,0.010691965966418193,-0.0029205304237204972
2024-08-08,402.69,397.45083376569295,SELL,10072.160000000002,-0.002457561514712825,0.008269388363256969,-0.002457561514712825
2024-08-09,406.02,401.9985522658345,SELL,10072.160000000002,-0.0017170720260385572,0.00194571695975565,-0.0017170720260385572
2024-08-12,406.81,404.1250835471904,SELL,10072.160000000002,-0.004667051999432522,0.01769867997345198,-0.004667051999432522
2024-08-13,414.01,402.92603109607575,SELL,10072.160000000002,-0.009547378146860365,0.006883891693437505,-0.009547378146860365
2024-08-14,416.86,412.43197620294393,SELL,10072.160000000002,-0.0038115596170529096,0.010003358441682986,-0.0038115596170529096
2024-08-15,421.03,413.90761500110426,SELL,10072.160000000002,-0.0070824377462355426,-0.006080326817566317,-0.0070824377462355426
2024-08-16,418.47,416.0309935993614,SELL,10072.160000000002,-0.011873278390230097,0.007312352139938305,-0.011873278390230097
2024-08-19,421.53,414.7176106883959,SELL,10072.160000000002,-0.008966925494310598,0.007757454985410472,-0.008966925494310598
2024-08-20,424.8,417.8320622428851,SELL,10072.160000000002,-0.008772656174210356,-0.001553672316384258,-0.008772656174210356
2024-08-21,424.14,422.29841333424565,SELL,10072.160000000002,-0.005888857499421663,-0.020252746734568672,-0.005888857499421663
