Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Random Forest,0.04562258594268931,0.0596750852622534,-0.026883109614149303,0.52,13533.735093917858,1.6204328385137265,0.01859187721563616
Dense NN,0.05489403480600064,0.06957511065445672,-0.3958627750571788,0.5142857142857142,11719.989545837407,0.8017748339733131,0.02296879906220654
LightGBM,0.050111946324276783,0.06374834107915528,-0.1718517945230582,0.5142857142857142,13499.730609512348,1.7194733291000432,0.017239006282534084
Ensemble,0.04815351759275191,0.06186768455810016,-0.10372947185758741,0.4685714285714286,11666.233083847052,0.9680966364633291,0.01669826326704787
XGBoost,0.050843458203674946,0.06441679571041188,-0.19655633363562464,0.4228571428571429,10924.064276107798,0.5906493735015416,0.017607622727676714
LSTM,0.047294345136103796,0.06143959168574114,-0.08850782592038997,0.38857142857142857,10427.635933502203,0.33524536646291153,0.02484642440308229
