Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Random Forest,0.011347200345086269,0.015071342597612095,-0.007157625620058727,0.5476923076923077,13014.179999999991,1.4870001521381113,0.009124615893555928
Ensemble,0.011865264957651467,0.015838676206253385,-0.11232403600936713,0.5323076923076923,11888.029999999995,1.1874573831344692,0.007511187785634686
XGBoost,0.013125643603487462,0.017290907366843255,-0.32565077229145856,0.5261538461538462,10518.349999999999,0.38904666525444,0.007508452464867537
LSTM,0.011394042770839542,0.014975538908551038,0.0056060335229281,0.49846153846153846,12250.509999999997,0.9635335215031819,0.011384352869097968
Dense NN,0.013022014343004052,0.01655939490730559,-0.21585696639727647,0.49538461538461537,10250.369999999999,0.20531432684545786,0.009087735237051168
