Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LSTM,0.009937569353047137,0.01409277315173683,0.008634922250955523,0.5382262996941896,12787.029999999995,1.3630697256697024,0.009283689794556625
Dense NN,0.011682229632386288,0.015976814798553462,-0.2741515754930173,0.5137614678899083,11447.470000000003,1.096554103926929,0.006288859540774023
Ensemble,0.010475813132022194,0.014391367231107574,-0.033819702183669254,0.4923547400611621,12652.629999999994,1.2506389087590997,0.009769963873728554
XGBoost,0.01083994928741024,0.014761024706023505,-0.08761129204525253,0.48623853211009177,12335.309999999994,1.1230266236218645,0.009779032811541997
Random Forest,0.010326704405162803,0.014383102548918022,-0.03263263805539429,0.4709480122324159,9619.040000000005,-0.09280016299739319,0.010655636574112011
