Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
Ensemble,0.032502476127204215,0.04590059283421759,-0.034048518022253615,0.5370370370370371,15720.03000000001,0.9417027542913834,0.032461589991205624
XGBoost,0.033361752333570915,0.04696861040457528,-0.08272895232086186,0.5277777777777778,11589.070000000002,0.47975129597646027,0.03082193405507694
Random Forest,0.032300659422861616,0.04562426978540399,-0.021635981917899727,0.5216049382716049,19613.96000000001,1.228218278798018,0.03465647715101109
Dense NN,0.03347215574140437,0.046835746851817024,-0.07661202669144451,0.5185185185185185,17474.210000000006,1.2294401092496188,0.027048718706708996
LSTM,0.03221472586031767,0.04530376883748801,-0.007332839317239381,0.49691358024691357,12845.189999999999,0.6259587233266263,0.03655882804353929
