Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
LSTM,0.031101632995745105,0.0388661073533332,-0.2172875696449914,0.5094339622641509,9817.842222229008,0.030002260630611306,0.012855458983171413
XGBoost,0.02992112530596582,0.038065794726682124,-0.16767208539680079,0.5062893081761006,8617.724916061405,-0.5282891836551746,0.011941917214081036
Dense NN,0.029374095297048264,0.03768977133790675,-0.14471691599186265,0.4937106918238994,8525.448333282482,-0.7919078214993945,0.009218156213935246
LightGBM,0.031073629786131797,0.03933447374574537,-0.24680284236377936,0.4779874213836478,8189.7727333526645,-0.6553619029085984,0.013142151740340276
Random Forest,0.029333179937712714,0.03737428180021311,-0.12563297487652103,0.4559748427672956,7950.297174774169,-0.7126096115798634,0.013941506226263604
Ensemble,0.029801666738073742,0.03776987359567994,-0.14958783165492462,0.449685534591195,8131.821948333748,-0.694605185615117,0.012968190268173198
