Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.016497403478513795,0.021005556240073026,-0.0239581298852658,0.4342857142857143,175,
Dense NN,0.017420876862045635,0.022301534543565312,-0.15420598102102612,0.49714285714285716,175,
Random Forest,0.016421295288022966,0.021011490924096213,-0.024536807862735266,0.4857142857142857,175,
XGBoost,0.018173301678922393,0.02289545182287802,-0.21650041791574304,0.4857142857142857,175,
Ensemble,0.01709935883733877,0.021676188125297067,-0.09038444848598681,0.49142857142857144,175,
