Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.012267641170629097,0.016428160799265235,-0.005742259517463433,0.5084745762711864,177,
Dense NN,0.013024555681659646,0.017024052312356472,-0.08002721433832782,0.4858757062146893,177,
Random Forest,0.011901200991540685,0.0162234154131652,0.01917080103184199,0.5423728813559322,177,
XGBoost,0.012579174300639935,0.01747749568699861,-0.13832746883355784,0.5649717514124294,177,
Ensemble,0.012097712275718491,0.01665192204237349,-0.03332645127179035,0.5819209039548022,177,
