Model,MAE,RMSE,R2,DirectionAccuracy,Samples,Error
LSTM,0.012143674064437443,0.015710235417033556,0.011710508086122728,0.5542857142857143,175,
Dense NN,0.012682080297627185,0.016141219122091086,-0.04325736235269684,0.52,175,
Random Forest,0.012662170518862903,0.016353078238071785,-0.07082332085303111,0.5028571428571429,175,
XGBoost,0.013131205723408782,0.016654084457684844,-0.11060677202838876,0.48,175,
Ensemble,0.012775230156084614,0.01629570674575699,-0.06332296338911192,0.5085714285714286,175,
