Model,MAE,RMSE,R2,DirectionAcc,FinalPortfolio,Sharpe,Volatility
XGBoost,0.030963890413678356,0.03841539728033798,-0.378711632321709,0.5425867507886435,12820.329415527345,1.001258589806178,0.014036503782040344
Ensemble,0.028666689248392357,0.03550534939612472,-0.17774254401752065,0.5425867507886435,12769.358309570316,1.0580349241887128,0.01285864216401289
Random Forest,0.030615917368487598,0.03761878615835845,-0.3221244546351292,0.5362776025236593,13261.715559936527,1.0278347638628473,0.015712882117819366
LSTM,0.02703948428392858,0.033227555936175004,-0.03147706912747794,0.5110410094637224,13261.715559936527,1.0278347638628473,0.015712882117819366
LightGBM,0.02812789541562428,0.034724156304706794,-0.12648700705595695,0.4889589905362776,12101.40572418214,0.9472023600080596,0.01116330503896773
Dense NN,0.030089977940776044,0.03685265928049821,-0.2688212568510451,0.4794952681388013,11940.642854187025,0.892192952557388,0.011078180519470333
